,18-Dec-2025
The Nifty witnessed an intraday movement of about 176.05 points.The closing index was 0.01 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 87865.32
, Traded Quantity (in Lakhs), 43797.69
, Number of Trades, 29913405
, Total Market Capitalisation (Rs. Crores), 46350554.12

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,AARTIIND,EQ,       364.20,                130006248.60,357061
,AARTIPHARM,EQ,       727.50,                106006858.35,145088
,AARTISURF,EQ,       398.00,                  1688370.20,4232
,AARTISURF,P1,       171.70,                    10988.80,64
,AARVI,EQ,       122.29,                   707237.63,5752
,AATMAJ,SM,        24.20,                   487000.00,20000
,AAVAS,EQ,      1455.70,                199459110.70,136952
,ABAN,BE,        24.82,                  1858893.90,74895
,ABBOTINDIA,EQ,     27980.00,                107801960.00,3873
,ABCAPITAL,EQ,       344.25,               1111504316.10,3210234
,ABCOTS,EQ,       412.95,                  2068645.55,5007
,ABDL,EQ,       613.30,                138922680.20,227582
,ABFRL,EQ,        75.42,                149409351.37,1980683
,ABGSEC,EQ,       110.78,                    30023.93,271
,ABINFRA,EQ,        18.89,                   687605.03,36313
,ABLBL,EQ,       122.53,                183003423.38,1486856
,ABMINTLLTD,EQ,        41.58,                    54991.95,1325
,ABREL,EQ,      1718.10,                165319635.40,96178
,ABSLAMC,EQ,       784.40,                839606390.90,1063836
,ABSLBANETF,EQ,        60.13,                   420524.37,6976
,ABSLLIQUID,EQ,      1000.01,                  1616003.98,1616
,ABSLNN50ET,EQ,        71.14,                   996449.50,14080
,ABSLPSE,EQ,         9.73,                   993762.51,102382
,ABSMARINE,SM,       192.90,                  6637075.00,34000
,ACC,EQ,      1754.90,                159865654.10,91071
,ACCELYA,EQ,      1312.00,                  8586045.00,6555
,ACCENTMIC,SM,       338.50,                  3901700.00,11500
,ACCPL,ST,        87.70,                  1291200.00,14400
,ACCURACY,EQ,         5.59,                   227829.65,40595
,ACE,EQ,       925.20,                148130192.30,159285
,ACEINTEG,EQ,        21.81,                    23563.12,1088
,ACI,EQ,       501.75,                 79769635.50,160583
,ACL,EQ,        69.97,                  2564579.81,36720
,ACMESOLAR,EQ,       232.78,                184541995.21,794057
,ACTIVEINFR,SM,       171.00,                  2257200.00,13200
,ACUTAAS,EQ,      1631.40,                202741350.30,124156
,ADANIENPP,E1,      1307.60,                168020425.70,128540
,ADDICTIVE,SM,       108.00,                   108250.00,1000
,ADFFOODS,EQ,       209.81,                  9289202.86,44432
,ADL,EQ,        79.43,                    65549.13,817
,ADOR,EQ,      1048.90,                 15207679.80,14650
,ADROITINFO,EQ,        10.00,                   367323.76,36645
,ADSL,EQ,       152.02,                 17298407.69,113751
,ADVANCE,EQ,       117.31,                  6848729.00,58579
,ADVANIHOTR,EQ,        56.34,                  1163400.83,20647
,ADVENTHTL,EQ,       211.34,                 64489217.20,308956
,ADVENZYMES,EQ,       303.90,                 29819055.00,98640
,AEGISLOG,EQ,       729.70,                 57529091.20,78823
,AEGISVOPAK,EQ,       260.65,                111380162.20,431794
,AEL120924A,N5,      1110.00,                     1110.00,1
,AEL170725,ND,      1030.00,                   351250.00,341
,AEL17725,NA,      1016.51,                    22363.22,22
,AEQUS,EQ,       151.22,               6228757785.45,40221204
,AEROENTER,EQ,        78.42,                  5180460.46,65940
,AEROFLEX,EQ,       177.31,                 60869980.87,340466
,AERON,SM,        96.05,                   675000.00,7000
,AERONEU,EQ,        75.32,                  5809814.75,75269
,AESTHETIK,SM,        96.75,                   386000.00,4000
,AETHER,EQ,       843.55,                 75593638.90,89596
,AFCONS,EQ,       379.45,                101455292.95,265552
,AFFLE,EQ,      1674.10,                584314656.90,352092
,AFFORDABLE,EQ,       194.67,                 17685357.24,90299
,AFIL,EQ,         6.68,                 12993691.55,1930926
,AFSL,EQ,       204.88,                  3476630.23,16954
,AGARIND,EQ,       714.30,                 25689287.35,35951
,AGARWALEYE,EQ,       497.10,                 26215373.15,52885
,AGARWALTUF,SM,       117.60,                 10933560.00,92400
,AGI,EQ,       715.70,                 25183353.55,35187
,AGIIL,EQ,       260.70,                 77262973.10,294273
,AGNI,SM,        24.85,                   124500.00,5000
,AGRITECH,EQ,       167.42,                 14432767.44,84221
,AGROPHOS,EQ,        37.62,                   609826.35,16154
,AGSTRA,BZ,         4.12,                   577176.41,140140
,AHCL,BE,       134.06,                 10026187.39,73842
,AHLADA,EQ,        48.66,                   441341.79,9041
,AHLEAST,EQ,       132.75,                   128470.69,965
,AHLUCONT,EQ,       952.85,                147312017.35,155397
,AIAENG,EQ,      3800.30,                 93792132.90,24790
,AIIL,EQ,      2702.20,                 93319745.30,34353
,AIMTRON,ST,       796.00,                 10839520.00,13600
,AIRAN,EQ,        17.38,                  1173346.93,66867
,AIROLAM,EQ,       103.55,                    40988.89,399
,AIRTELPP,E1,      1538.15,               1380847297.55,895390
,AISL,SM,        80.00,                    48000.00,600
,AJANTPHARM,EQ,      2600.30,                110483287.00,42758
,AJAXENGG,EQ,       589.30,                 15295127.95,25952
,AJMERA,EQ,       904.20,                 58664391.90,64074
,AJOONI,EQ,         4.20,                  1883471.37,444340
,AKANKSHA,SM,        70.20,                   772450.00,11000
,AKASH,EQ,        25.70,                   227658.95,8796
,AKG,EQ,        12.54,                  1055158.47,84393
,AKI,EQ,         7.07,                   294523.48,41322
,AKIKO,ST,       269.50,                   630800.00,2400
,AKSHAR,EQ,         0.53,                   477839.81,887049
,AKSHARCHEM,EQ,       251.40,                  1351403.30,5232
,AKSHOPTFBR,EQ,         6.53,                   363622.47,55513
,AKUMS,EQ,       422.05,                 49050991.30,116033
,AKZOINDIA,EQ,      3112.10,               1749161074.30,559154
,ALANKIT,EQ,        10.54,                  1217157.30,114931
,ALBERTDAVD,EQ,       746.55,                  1425794.60,1915
,ALCODIS,SM,       106.00,                   132500.00,1250
,ALEMBICLTD,EQ,        99.95,                 14997711.27,149660
,ALICON,EQ,       816.45,                  5334359.00,6555
,ALIVUS,EQ,       899.90,                 83576299.85,93514
,ALKALI,EQ,        78.72,                   520168.27,6610
,ALKEM,EQ,      5521.00,                193062077.50,34737
,ALKYLAMINE,EQ,      1567.40,                 28660893.80,18306
,ALLCARGO,EQ,        10.84,                 34828029.93,3187329
,ALLDIGI,EQ,       828.70,                  1443753.15,1736
,ALLETEC,SM,       206.20,                  8057960.00,38400
,ALLTIME,EQ,       257.80,                  8581832.00,33244
,ALMONDZ,EQ,        14.74,                  1538900.46,104625
,ALOKINDS,EQ,        15.67,                 34055096.05,2174585
,ALPA,EQ,        76.45,                  2785795.04,35914
,ALPEXSOLAR,SM,       809.10,                 93340565.00,118700
,ALPHA,EQ,        47.75,                 27446152.49,576936
,ALPHAETF,EQ,        24.84,                  7904806.54,318846
,ALPHAGEO,EQ,       214.00,                   459127.58,2132
,ALPL30IETF,EQ,        27.72,                  6294418.65,227142
,ALPSINDUS,BE,         3.47,                   107358.33,30939
,ALUWIND,SM,        72.00,                   756000.00,10500
,AMANTA,EQ,       108.99,                  9694984.17,90671
,AMBER,EQ,      6585.50,                971203923.50,147557
,AMBEY,SM,        39.50,                   157400.00,4000
,AMBICAAGAR,EQ,        25.16,                   159052.24,6275
,AMBIKCO,EQ,      1266.50,                  8569379.80,6826
,AMCL,ST,       355.00,                  3087000.00,8800
,AMDIND,EQ,        48.79,                   359699.26,7239
,AMEYA,SM,        99.70,                    99700.00,1000
,AMIABLE,SM,        80.95,                   838400.00,11200
,AMJLAND,EQ,        52.07,                   945970.05,18173
,AMJUMBO,SM,         8.30,                    66400.00,8000
,AMNPLST,EQ,       207.12,                 13611130.88,65104
,AMRUTANJAN,EQ,       696.95,                 15724383.65,22905
,ANANDRATHI,EQ,      2990.40,                704185825.80,235468
,ANANTAM,IV,       103.56,                   444992.11,4302
,ANANTRAJ,EQ,       531.60,                833751113.75,1579485
,ANDHRAPAP,EQ,        67.24,                  2136384.59,31795
,ANDHRSUGAR,EQ,        74.97,                  7886474.19,105404
,ANGELONE,EQ,      2479.10,               1743109200.60,694593
,ANIKINDS,EQ,        52.23,                   931831.46,17666
,ANKITMETAL,BZ,         1.74,                    12530.46,7386
,ANLON,SM,       403.75,                  5240920.00,12800
,ANMOL,EQ,        13.90,                   226750.56,16357
,ANNAPURNA,SM,       216.25,                  2646350.00,12250
,ANONDITA,ST,       734.40,                  7340600.00,10000
,ANSALAPI,BZ,         3.59,                   107552.12,29111
,ANTELOPUS,EQ,       402.20,                 19940538.15,48803
,ANTGRAPHIC,EQ,         0.93,                   113171.65,120451
,ANTHEM,EQ,       668.95,                314530130.90,473240
,ANUHPHR,EQ,        77.36,                  1392362.94,17951
,ANUP,EQ,      2154.10,                 24421865.50,11334
,ANURAS,EQ,      1320.30,                422800966.00,318655
,ANYA,SM,        20.90,                  2102750.00,100000
,ANZEN,IV,       117.25,                  5862500.00,50000
,AONEGOLD,EQ,        12.41,                  5877281.20,472989
,AONELIQUID,EQ,      1038.97,                 33440210.56,32186
,AONENIFTY,EQ,        10.57,                  1527943.80,144441
,AONETMMQ50,EQ,         9.59,                   743680.07,77908
,AONETOTAL,EQ,        11.84,                  3448741.07,291106
,APARINDS,EQ,      8608.50,                305116257.50,35357
,APCL,EQ,       120.03,                   324200.46,2706
,APCOTEXIND,EQ,       368.15,                  2574422.70,6976
,APEX,EQ,       287.95,                588638329.70,2031656
,APEXECO,SM,       131.75,                   312040.00,2400
,APLAPOLLO,EQ,      1795.70,               1026826200.50,576403
,APLLTD,EQ,       848.25,                106838084.55,126979
,APOLLO,EQ,       226.65,                531516096.55,2350265
,APOLLOPIPE,EQ,       284.60,                  9060010.85,31732
,APOLLOTYRE,EQ,       495.95,                313633783.55,631506
,APOLSINHOT,EQ,      1191.90,                   507119.30,420
,APRAMEYA,SM,       316.55,                  3339600.00,10500
,APS,SM,       367.25,                  5164150.00,14000
,APTECHT,EQ,        97.49,                  7575188.18,78332
,APTUS,EQ,       282.85,                710438729.40,2478121
,ARABIAN,SM,        73.00,                   146000.00,2000
,ARCHIDPLY,EQ,        89.44,                  1004542.06,11075
,ARCHIES,EQ,        18.88,                  3039154.70,153666
,ARCIIL,SM,        69.90,                   349600.00,5000
,ARE&M,EQ,       924.15,                269709042.95,294086
,ARENTERP,EQ,        45.99,                    50998.26,1102
,ARFIN,BE,        64.89,                  6185401.82,96014
,ARHAM,ST,       146.75,                  6411250.00,44000
,ARIES,EQ,       315.50,                  7061237.65,22175
,ARIHANTCAP,EQ,        92.20,                 58468225.71,635013
,ARIHANTSUP,EQ,       303.75,                  2808531.60,9164
,ARISINFRA,EQ,       127.35,                138051276.15,1069312
,ARISTO,SM,       119.65,                   191440.00,1600
,ARKADE,EQ,       133.28,                 40823445.99,306007
,ARMANFIN,EQ,      1513.80,                 57970029.80,37497
,AROGRANITE,EQ,        30.25,                   123237.89,4013
,ARROWGREEN,EQ,       511.80,                  3907415.15,7624
,ARSHIYA,BZ,         1.25,                   151064.90,122301
,ARSSBL,EQ,       583.15,                531396146.35,907495
,ARTEMISMED,EQ,       279.20,                 43028012.40,154849
,ARTNIRMAN,EQ,        47.70,                   208088.94,4259
,ARUNAYA,SM,        17.50,                   175200.00,10000
,ARVEE,EQ,       242.32,                 88169716.38,374550
,ARVIND,EQ,       308.85,                 49926172.60,160893
,ARVINDFASN,EQ,       499.80,                130059537.70,258526
,ARVINDPORT,SM,        40.45,                  1150050.00,28500
,ARVSMART,EQ,       601.75,                 37861439.55,64113
,ASAHIINDIA,EQ,       982.10,                131252555.70,135261
,ASAHISONG,EQ,       283.30,                 10192337.95,35742
,ASAL,EQ,       474.70,                  6882167.80,14449
,ASALCBR,EQ,       935.60,                 25743488.65,27459
,ASCOM,ST,       122.00,                   366000.00,3000
,ASHALOG,SM,        68.55,                   276550.00,4000
,ASHAPURMIN,EQ,       770.05,               1326589827.35,1716520
,ASHIANA,EQ,       292.95,                 11173943.80,37900
,ASHIMASYN,EQ,        17.99,                  1708082.73,95851
,ASHOKA,EQ,       173.93,                 99180681.57,575092
,ASHOKAMET,EQ,        15.12,                   474781.15,31291
,ASHOKLEY,EQ,       171.57,               3673769772.57,21614399
,ASIANENE,EQ,       284.60,                  7791855.40,27375
,ASIANHOTNR,EQ,       320.85,                  3602574.55,11104
,ASIANTILES,EQ,        68.68,                323502186.61,4790916
,ASKAUTOLTD,EQ,       483.15,                132027849.65,274643
,ASLIND,ST,       111.85,                   223700.00,2000
,ASMS,EQ,        11.76,                  1382661.25,117148
,ASPINWALL,EQ,       218.66,                  3341969.62,15239
,ASTEC,EQ,       711.35,                 97054205.05,136767
,ASTERDM,EQ,       592.00,                346142825.80,583586
,ASTRAL,EQ,      1407.90,                639690657.00,451710
,ASTRAMICRO,EQ,       879.50,                122774403.75,139104
,ASTRAZEN,EQ,      9077.00,                 33759709.50,3734
,ASTRON,EQ,         5.98,                   186497.74,31259
,ATALREAL,EQ,        25.16,                 29195747.82,1159105
,ATAM,EQ,        82.46,                   439324.27,5373
,ATCENERGY,SM,        38.00,                   231300.00,6000
,ATGL,EQ,       581.95,                146482215.90,252719
,ATHERENERG,EQ,       662.85,               1045788244.55,1590154
,ATL,EQ,        26.39,                  4304607.37,163222
,ATLANTAA,BE,        43.07,                  5629330.03,128479
,ATLANTAELE,EQ,       951.05,                213434146.90,223014
,ATLASCYCLE,EQ,        91.78,                   453418.19,4952
,ATLPP,E1,        11.31,                   340466.49,29475
,ATMASTCO,SM,       139.70,                  2639340.00,18800
,ATUL,EQ,      5799.50,                129337881.50,22329
,ATULAUTO,EQ,       425.70,                 24296555.85,57191
,AUBANK,EQ,       987.65,               1542434182.90,1561587
,AURIGROW,EQ,         0.89,                 93216428.94,103624365
,AURIONPRO,EQ,      1075.40,                235220909.90,219107
,AUROPHARMA,EQ,      1209.30,               1139497348.50,947784
,AURUM,EQ,       178.73,                  5372584.75,30162
,AUSL,SM,        25.00,                   102200.00,4000
,AUSOMENT,EQ,       105.62,                   809405.56,7605
,AUTOAXLES,EQ,      1843.50,                 19541176.30,10638
,AUTOBEES,EQ,       280.54,                 68182390.72,243950
,AUTOIETF,EQ,        28.10,                 23002905.67,821544
,AUTOIND,EQ,        77.70,                  7233623.22,93838
,AVADHSUGAR,EQ,       392.70,                 13722689.10,34897
,AVALON,EQ,       857.25,                277652107.75,322359
,AVANTEL,EQ,       146.50,                144647657.63,982167
,AVANTIFEED,EQ,       856.05,                782181338.95,912858
,AVG,EQ,       194.67,                  2832511.76,14580
,AVIANSH,SM,       115.00,                   810350.00,7000
,AVL,EQ,       483.95,                167240999.35,346186
,AVONMORE,EQ,        16.77,                  6784937.49,417216
,AVPINFRA,SM,       119.25,                  5722200.00,48000
,AVROIND,EQ,       110.64,                  4699359.71,41811
,AVTNPL,EQ,        65.02,                  9938922.83,152079
,AWFIS,EQ,       508.10,                 25330761.35,49510
,AWHCL,EQ,       513.95,               6943771345.45,13766224
,AWL,EQ,       239.25,                198913356.05,832985
,AXISBNKETF,EQ,       606.12,                  2184566.27,3592
,AXISBPSETF,EQ,        13.04,                   169627.79,12992
,AXISCADES,BE,      1251.50,                138170188.80,114957
,AXISCETF,EQ,       124.25,                   198596.34,1600
,AXISGOLD,EQ,       110.93,                115430675.35,1039492
,AXISHCETF,EQ,       148.11,                   618384.57,4194
,AXISILVER,EQ,       200.92,                221087614.40,1098986
,AXISNIFTY,EQ,       283.64,                   926724.51,3266
,AXISTECETF,EQ,       420.07,                  4263272.57,10194
,AXISVALUE,EQ,        30.40,                   251293.34,8286
,AXITA,BE,        12.84,                 22694650.58,1763956
,AXSENSEX,EQ,        87.22,                    27332.55,314
,AYMSYNTEX,EQ,       159.83,                  1625056.72,10086
,AZAD,EQ,      1573.40,                100597446.20,64230
,BABAFP,SM,        31.05,                   202160.00,6400
,BAFNAPH,BE,       146.75,                   632671.06,4310
,BAGDIGITAL,SM,       121.90,                   195040.00,1600
,BAGFILMS,EQ,         6.33,                   270667.65,42709
,BAHETI,SM,       629.35,                 20187731.25,32250
,BAIDFIN,EQ,        11.84,                  4322678.25,370485
,BAJAJCON,EQ,       249.15,                 60600740.55,242546
,BAJAJELEC,EQ,       479.00,                 46209132.90,96525
,BAJAJHCARE,EQ,       412.75,                 92191948.00,224917
,BAJAJHIND,EQ,        18.74,                 96978199.17,5213224
,BAJAJINDEF,EQ,       314.15,                  3590046.35,11370
,BAJEL,EQ,       166.39,                 13364691.33,80425
,BALAJEE,EQ,        39.42,                 13552953.13,346617
,BALAJIPHOS,SM,       147.70,                  4985100.00,34000
,BALAJITELE,EQ,       102.44,                  5302103.09,51828
,BALAMINES,EQ,      1091.20,                 46446474.90,42483
,BALAXI,EQ,        28.11,                  7608098.28,268060
,BALCO,SM,        24.75,                   118800.00,4800
,BALKRISHNA,EQ,        19.96,                   101928.03,5124
,BALKRISIND,EQ,      2366.70,                225019785.60,95449
,BALMLAWRIE,EQ,       171.70,                 31849939.53,185580
