,16-Dec-2025
The Nifty witnessed an intraday movement of about 146.4 points.The closing index was 0.64 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 83984.54
, Traded Quantity (in Lakhs), 39374.81
, Number of Trades, 28265852
, Total Market Capitalisation (Rs. Crores), 46532655.59

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,SUPRIYA,EQ,       729.10,                100905331.70,140118
,SURAJEST,EQ,       260.45,                 12044840.80,46154
,SURAJLTD,EQ,       258.15,                   793188.20,3076
,SURAKSHA,EQ,       285.65,                  2027998.15,7107
,SURANASOL,EQ,        27.28,                  1070119.67,38926
,SURANAT&P,EQ,        19.70,                  1118530.98,56052
,SURANI,SM,        64.00,                    25450.00,400
,SURYALAXMI,EQ,        58.93,                    66773.42,1131
,SURYAROSNI,EQ,       267.70,                 99083492.85,371689
,SURYODAY,EQ,       135.72,                  7134669.76,52715
,SUTLEJTEX,EQ,        32.68,                   658144.91,19981
,SUVEN,EQ,       172.22,                 30578179.52,175919
,SUVIDHAA,EQ,         3.67,                   110546.81,29779
,SUYOG,EQ,       650.00,                 14295252.85,22121
,SUZLON,EQ,        52.67,               1781409479.05,33821093
,SVLL,EQ,       713.40,                   270605.70,375
,SVPGLOB,BE,         4.25,                  1199267.85,284460
,SWANCORP,EQ,       460.00,                303261680.25,658440
,SWARAJ,SM,       254.60,                  3821575.00,15000
,SWARAJENG,EQ,      3695.40,                 14210583.00,3833
,SWASTIK,SM,        23.65,                    83460.00,3600
,SWELECTES,EQ,       642.15,                  4207450.40,6492
,SWIGGY,EQ,       396.25,               9803581949.95,24398408
,SWSOLAR,EQ,       210.48,                201770441.41,956932
,SYLVANPLY,SM,        63.00,                   126000.00,2000
,SYMPHONY,EQ,       864.50,                 13819143.45,15964
,SYNCOMF,EQ,        14.81,                 12403664.96,836316
,SYNGENE,EQ,       646.35,                321958715.75,494479
,SYNOPTICS,SM,        66.95,                    80790.00,1200
,SYRMA,EQ,       718.85,                410998810.15,566943
,SYSTANGO,ST,       337.05,                  3938420.00,11600
,SYSTMTXC,EQ,       160.74,                 17881011.32,109617
,TAC,SM,       804.50,                 21159460.00,26400
,TAINWALCHM,EQ,       213.66,                127986114.29,579173
,TAJGVK,EQ,       376.85,                 46421159.35,122416
,TAKE,BE,        34.96,                 32954469.22,943138
,TALBROAUTO,EQ,       289.15,                 45194901.60,155645
,TANKUP,ST,       751.70,                   563775.00,750
,TANLA,EQ,       569.05,                154865637.05,272536
,TARACHAND,EQ,        76.52,                  3036351.70,39442
,TARAPUR,BE,        31.72,                   431657.10,13667
,TARC,EQ,       149.07,                 35969920.20,240761
,TARIL,EQ,       290.65,               5248976096.30,17837038
,TARMAT,EQ,        52.39,                  1121011.75,21477
,TARSONS,EQ,       231.31,                 33598932.44,146124
,TASTYBITE,EQ,      8139.50,                  2820036.00,346
,TATACAP,EQ,       326.20,                701420216.70,2148243
,TATACHEM,EQ,       755.90,                221518992.40,290849
,TATACOMM,EQ,      1824.80,                599667222.60,328010
,TATAELXSI,EQ,      4998.00,                330419010.50,66003
,TATAGOLD,EQ,        12.85,                891862653.08,69318239
,TATAINVEST,EQ,       712.75,                233246572.80,326805
,TATATECH,EQ,       650.35,                214734112.20,329892
,TATSILV,EQ,        18.74,                879117091.87,47064928
,TATVA,EQ,      1425.60,                 47131825.90,32756
,TAURIAN,ST,       208.25,                  7627120.00,36000
,TBI,SM,        85.45,                   912300.00,10800
,TBOTEK,EQ,      1703.80,                413617739.10,241723
,TBZ,EQ,       162.31,                 15557073.22,95735
,TCHF30,NB,      1107.00,                   166050.00,150
,TCI,EQ,      1033.40,                 18459112.20,17847
,TCIEXP,EQ,       586.35,                  6457799.60,11106
,TCIFINANCE,EQ,        11.20,                    84125.77,7557
,TCL,SM,        99.00,                   321160.00,3200
,TCPLPACK,EQ,      3030.40,                 34584789.00,11537
,TDPOWERSYS,EQ,       689.15,                177878878.30,258111
,TEAMGTY,EQ,       276.65,                  2461660.40,8864
,TEAMLEASE,EQ,      1603.40,                 27739741.70,17330
,TECH,EQ,        41.01,                   587339.78,14345
,TECHD,ST,       658.10,                  5935440.00,9000
,TECHERA,ST,       217.50,                  5400040.00,24800
,TECHLABS,SM,       302.95,                  4232081.25,14000
,TECHNOE,EQ,      1101.40,                 87261460.90,79544
,TECILCHEM,EQ,        19.26,                    18202.44,944
,TEGA,EQ,      1912.90,                 93734069.40,48904
,TEJASNET,EQ,       468.15,                549901867.05,1169316
,TEMBO,EQ,       738.25,                 16996597.20,22933
,TENNIND,EQ,       460.10,                601887333.00,1310471
,TERASOFT,BE,       481.45,                  6775239.90,14274
,TEXINFRA,EQ,       104.70,                  7531181.28,71791
,TEXMOPIPES,EQ,        49.51,                   745673.66,14995
,TEXRAIL,EQ,       127.33,                 89794814.78,704625
,TFCILTD,EQ,        64.63,                503000892.91,7658573
,TFL,EQ,        13.06,                   489484.06,38098
,TGBHOTELS,EQ,         9.89,                   333226.33,33444
,TGL,ST,        72.20,                   317680.00,4400
,THANGAMAYL,EQ,      3214.90,                203790658.40,63556
,THEINVEST,EQ,       116.49,                   193198.73,1658
,THEJO,EQ,      1597.70,                 10746579.10,6748
,THELEELA,EQ,       414.00,                165104399.55,403671
,THEMISMED,EQ,       102.74,                  4348354.45,42036
,THERMAX,EQ,      2884.60,                102404793.20,35543
,THESL,SM,        26.20,                   472500.00,18000
,THOMASCOOK,EQ,       145.79,                 75834340.59,523034
,THOMASCOTT,EQ,       337.55,                  1100873.40,3241
,THYROCARE,EQ,       459.15,                642877761.05,1416865
,TI,EQ,       443.50,                136492152.40,306965
,TICL,BE,        26.09,                  2964143.56,115276
,TIGERLOGS,EQ,        37.70,                  1818523.50,47830
,TIIL,EQ,      2170.70,                  8214211.90,3778
,TIINDIA,EQ,      2622.40,                415867343.00,158203
,TIJARIA,EQ,         5.65,                   276529.20,48569
,TIL,EQ,       267.90,                  4430191.60,16484
,TIMETECHNO,EQ,       185.48,                493438650.26,2649277
,TIMKEN,EQ,      3084.80,                 53577765.60,17402
,TINNARUBR,EQ,       789.65,                  6777783.15,8544
,TIPSFILMS,EQ,       426.95,                  2345992.40,5488
,TIPSMUSIC,EQ,       553.25,                103825043.10,188304
,TIRUMALCHM,EQ,       238.00,                 23426802.61,98620
,TIRUPATIFL,EQ,        32.36,                  4947200.08,152161
,TITAGARH,EQ,       789.80,                418335870.15,528634
,TMB,EQ,       507.85,                 37304044.10,73302
,TMCV,EQ,       387.35,               3961946427.15,10329070
,TNIDETF,EQ,        98.07,                  4237974.03,43087
,TNPETRO,EQ,       105.80,                 16688328.55,157861
,TNPL,EQ,       144.18,                  4690725.47,32588
,TNTELE,EQ,        10.34,                   189436.19,18241
,TOKYOPLAST,EQ,       111.76,                   347839.58,3109
,TOLINS,EQ,       134.75,                  6562572.06,49000
,TOP100CASE,EQ,        11.02,                  5912803.32,535982
,TOP10ADD,EQ,       101.20,                 64913895.40,641309
,TOP15IETF,EQ,        11.01,                   524420.81,47571
,TORNTPOWER,EQ,      1281.20,                608082788.10,472969
,TOTAL,EQ,        75.02,                   920440.05,12167
,TOUCHWOOD,EQ,       105.17,                   912263.34,8745
,TPHQ,EQ,         0.54,                  1148292.09,2104173
,TPLPLASTEH,EQ,        68.07,                  9993707.16,146687
,TRACXN,EQ,        40.46,                  5677744.59,139563
,TRANSRAILL,EQ,       602.75,                281399491.65,467225
,TRANSTEEL,SM,       140.35,                 12055300.00,86000
,TRANSWIND,SM,        21.20,                   617800.00,28000
,TRANSWORLD,EQ,       198.48,                 17933592.37,90638
,TRAVELFOOD,EQ,      1255.00,                 18220737.70,14554
,TREEHOUSE,EQ,         8.63,                   351623.70,39826
,TREJHARA,BE,       238.75,                  1343206.00,5596
,TREL,EQ,        28.41,                  2718741.43,95048
,TRF,EQ,       311.35,                  1490168.35,4741
,TRIDENT,EQ,        27.01,                 65569238.91,2418665
,TRIDHYA,SM,        15.00,                    89850.00,6000
,TRIGYN,EQ,        68.04,                  2275033.69,32962
,TRITURBINE,EQ,       527.30,                129932014.30,245414
,TRIVENI,EQ,       373.25,                741683780.65,1995577
,TROM,SM,        78.25,                   753630.00,9600
,TRU,EQ,         8.17,                  1185414.19,143127
,TRUALT,EQ,       422.80,                114989924.20,273321
,TRUST,ST,        49.85,                   268290.00,5400
,TSC,SM,        50.00,                   100000.00,2000
,TSFINV,EQ,       455.70,                 18906516.05,41085
,TTKHLTCARE,EQ,      1053.00,                  8590986.30,8074
,TTKPRESTIG,EQ,       630.20,                  7699904.70,12201
,TTL,EQ,         8.80,                   398738.19,45151
,TTML,EQ,        51.36,               7094685233.37,133468601
,TUNWAL,SM,        36.60,                  8241700.00,226000
,TVSELECT,BE,       499.60,                 22657949.05,45760
,TVSHLTD,EQ,     14189.00,                136889437.00,9633
,TVSSCS,EQ,       105.88,                 36945284.97,345058
,TVSSRICHAK,EQ,      4215.20,                 15182070.40,3581
,TVTODAY,EQ,       134.21,                  2149019.76,15971
,TVVISION,EQ,        10.25,                  2336454.25,230670
,UBL,EQ,      1624.50,                 66640401.20,40965
,UCAL,EQ,       110.75,                   743140.68,6682
,UCOBANK,EQ,        28.71,                101732752.22,3527023
,UDS,EQ,       175.03,                 18035763.26,103000
,UFBL,EQ,       183.03,                  5382027.52,29405
,UFLEX,EQ,       468.80,                  7396352.55,15723
,UFO,EQ,        80.42,                  4456652.72,55153
,UGARSUGAR,EQ,        44.64,                  6892556.61,153790
,UGROCAP,EQ,       171.42,                 22622472.17,131913
,UHTL,SM,        62.95,                   497400.00,8000
,UJJIVANSFB,EQ,        53.93,                312074052.34,5793223
,UMAEXPORTS,EQ,        38.78,                   255779.25,6607
,UMESLTD,EQ,         4.99,                    55158.75,10960
,UMIYA-MRO,EQ,        85.39,                   876928.79,10229
,UNICHEMLAB,EQ,       464.75,                  7195647.75,15471
,UNIDT,EQ,       201.71,                   922668.86,4514
,UNIECOM,EQ,       117.50,                 10068198.48,85479
,UNIENTER,EQ,       142.54,                   941373.32,6632
,UNIHEALTH,ST,       331.35,                 13963200.00,44000
,UNIINFO,EQ,        16.47,                     2817.96,174
,UNILEX,SM,        36.50,                   173600.00,4800
,UNIMECH,EQ,       908.10,                 63279944.10,69391
,UNIONBANK,EQ,       153.20,               1105799609.57,7230799
,UNIONGOLD,EQ,       129.65,                 49157107.40,380248
,UNIPARTS,EQ,       498.35,                 28024334.95,56203
,UNITECH,EQ,         5.92,                 25223701.66,4244528
,UNITEDPOLY,BE,        32.69,                 15473539.28,471157
,UNITEDTEA,EQ,       442.80,                   531077.25,1198
,UNIVASTU,EQ,        68.72,                  1559144.57,22591
,UNIVCABLES,EQ,       896.65,                 40141554.75,44926
,UNIVPHOTO,EQ,       240.75,                  1031560.80,4262
,UNOMINDA,EQ,      1257.00,               1401565274.60,1122608
,UPL,EQ,       749.90,                917821544.85,1218572
,URAVIDEF,EQ,       165.89,                   238672.53,1428
,URBAN,SM,       145.00,                  1516840.00,10400
,URBANCO,EQ,       121.84,               1965146512.09,15815669
,URJA,EQ,        11.29,                 10243799.48,896246
,USHAFIN,SM,        36.25,                  6440000.00,177600
,USHAMART,EQ,       455.70,                242121190.35,532015
,USK,EQ,        23.35,                  1162789.78,49102
,UTIAMC,EQ,      1125.80,                 44150828.80,39232
,UTIBANKETF,EQ,        60.95,                  1709970.93,28055
,UTINEXT50,EQ,        73.30,                  3258621.15,44504
,UTINIFTETF,EQ,       284.72,                  2784078.45,9759
,UTISENSETF,EQ,       932.97,                   879413.71,941
,UTISXN50,EQ,        92.85,                   315298.66,3397
,UTKARSHBNK,EQ,        14.97,                 44240255.68,2963081
,UTLSOLAR,EQ,       200.15,                 41774121.23,208305
,UTSSAV,SM,       219.70,                  2762580.00,12600
,UTTAMSUGAR,EQ,       251.52,                  8636180.14,34149
,UYFINCORP,BE,        14.29,                   530900.26,37499
,V2RETAIL,EQ,      2211.00,                 65715105.60,29619
,VADILALIND,EQ,      5019.50,                 15252580.00,3021
,VAIBHAVGBL,EQ,       238.00,                 30335561.45,127222
,VAISHALI,EQ,         8.04,                   862503.81,106937
,VAKRANGEE,EQ,         7.78,                 10905938.56,1398391
,VAL30IETF,EQ,        14.25,                   529902.36,37244
,VALIANTLAB,EQ,        65.23,                   755489.00,11452
,VALIANTORG,EQ,       267.50,                  3426533.95,12716
,VARDHACRLC,EQ,        37.80,                   429741.44,11348
,VARDMNPOLY,EQ,         6.05,                   794737.68,129641
,VARROC,EQ,       632.00,                 80629390.95,127169
,VASCONEQ,EQ,        47.66,                 91522906.74,1934214
,VASWANI,EQ,        61.95,                 32039287.13,499698
,VCL,BE,         1.99,                 22295169.67,10786028
,VDEAL,SM,       222.00,                   260400.00,1200
,VEEDOL,EQ,      1644.30,                  6147508.80,3738
,VEEKAYEM,SM,       221.00,                  4470650.00,20000
,VENKEYS,EQ,      1439.80,                 48855691.30,34187
,VENTIVE,EQ,       714.90,                 13989619.00,19671
,VENUSPIPES,EQ,      1232.90,                 29091660.10,23572
,VENUSREM,BE,       788.70,                 38878831.65,50527
,VERANDA,EQ,       187.34,                108731265.60,583909
,VERTIS,IV,       108.00,                142060000.00,1325000
,VERTOZ,EQ,        73.13,                 15792141.53,213177
,VESUVIUS,EQ,       460.35,                 21450291.60,46160
,VETO,EQ,       107.29,                  3064224.09,28255
,VGINFOTECH,SM,       158.60,                  7475750.00,47000
