INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,HINDUNILVR,30/12/2025,00002340.00,PE      ,00000064.00,00000072.10,00000063.35,00000070.45,000000000139500,             7800,              026,              022,       18775005.00,         523005.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002360.00,CE      ,00000005.70,00000006.20,00000003.75,00000004.25,000000000575400,           363000,             1210,              935,      858336990.00,        1656990.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002360.00,PE      ,00000088.75,00000089.90,00000087.30,00000087.30,000000000104400,             1500,              005,              005,        3673380.00,         133380.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002380.00,CE      ,00000004.25,00000004.35,00000002.80,00000003.10,000000000338100,           317100,             1057,              670,      755802000.00,        1104000.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002380.00,PE      ,00000105.85,00000106.65,00000105.85,00000106.00,000000000045900,             1800,              006,              003,        4474770.00,         190770.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002400.00,CE      ,00000003.45,00000003.45,00000002.05,00000002.55,000000001004100,           598200,             1994,             1263,     1437280815.00,        1600815.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002400.00,PE      ,00000115.85,00000129.95,00000115.70,00000125.60,000000000113100,             7500,              025,              021,       18935880.00,         935880.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002420.00,CE      ,00000002.40,00000002.40,00000001.80,00000001.95,000000000202200,            91800,              306,              234,      222340305.00,         184305.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002440.00,CE      ,00000001.80,00000001.80,00000001.45,00000001.55,000000000237000,           101700,              339,              224,      248310690.00,         162690.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002460.00,CE      ,00000001.60,00000001.60,00000001.15,00000001.40,000000000202200,            58200,              194,              146,      143250165.00,          78165.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002480.00,CE      ,00000001.40,00000001.40,00000001.00,00000001.20,000000000145200,            23400,              078,              052,       58060095.00,          28095.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002480.00,PE      ,00000206.65,00000207.70,00000206.30,00000206.30,000000000016500,             1500,              005,              003,        4030185.00,         310185.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002500.00,CE      ,00000001.00,00000001.05,00000000.80,00000001.05,000000000351300,           132600,              442,              224,      331624845.00,         124845.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002500.00,PE      ,00000226.10,00000226.10,00000224.10,00000224.70,000000000095100,             1200,              004,              003,        3270060.00,         270060.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002520.00,CE      ,00000001.00,00000001.00,00000000.80,00000001.00,000000000066900,            18000,              060,              052,       45376425.00,          16425.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002540.00,CE      ,00000000.80,00000000.85,00000000.70,00000000.80,000000000040500,            19200,              064,              032,       48782115.00,          14115.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002600.00,CE      ,00000000.55,00000000.70,00000000.55,00000000.70,000000000102900,            11400,              038,              016,       29647020.00,           7020.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002620.00,CE      ,00000000.30,00000000.30,00000000.30,00000000.30,000000000009000,              300,              001,              001,         786090.00,             90.00
OPTSTK    ,HINDUNILVR,30/12/2025,00002660.00,CE      ,00000000.20,00000000.25,00000000.20,00000000.25,000000000021900,              600,              002,              002,        1596135.00,            135.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002140.00,PE      ,00000009.00,00000010.05,00000008.25,00000008.95,000000000021000,            21900,              073,              071,       47060160.00,         194160.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002160.00,PE      ,00000012.40,00000012.60,00000012.30,00000012.30,000000000002700,             2700,              009,              009,        5865750.00,          33750.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002180.00,PE      ,00000015.05,00000015.05,00000015.05,00000015.05,000000000039600,              600,              002,              002,        1317030.00,           9030.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002200.00,CE      ,00000117.00,00000117.00,00000112.00,00000112.00,000000000028200,             1800,              006,              006,        4166100.00,         206100.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002200.00,PE      ,00000017.00,00000020.45,00000017.00,00000018.25,000000000063000,            37200,              124,              097,       82531875.00,         691875.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002240.00,PE      ,00000027.00,00000031.70,00000026.15,00000029.20,000000000019500,            22200,              074,              072,       50357700.00,         629700.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002260.00,CE      ,00000075.20,00000075.20,00000066.00,00000066.00,000000000013800,             3600,              012,              011,        8386185.00,         250185.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002260.00,PE      ,00000035.00,00000040.05,00000035.00,00000036.60,000000000068400,             6600,              022,              019,       15164850.00,         248850.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002280.00,CE      ,00000065.00,00000065.00,00000054.00,00000056.70,000000000012300,            11400,              038,              033,       26656290.00,         664290.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002300.00,CE      ,00000053.30,00000053.50,00000044.85,00000046.75,000000000170100,           110700,              369,              230,      259991535.00,        5381535.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002300.00,PE      ,00000052.75,00000060.00,00000052.00,00000055.85,000000000137700,            12600,              042,              039,       29680965.00,         700965.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002320.00,CE      ,00000045.00,00000045.00,00000041.65,00000042.30,000000000001500,             1200,              004,              004,        2835270.00,          51270.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002320.00,PE      ,00000070.00,00000070.00,00000066.10,00000066.55,000000000003000,             1200,              004,              004,        2865345.00,          81345.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002340.00,CE      ,00000034.05,00000035.30,00000030.00,00000031.25,000000000031500,             5700,              019,              017,       13529535.00,         191535.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002340.00,PE      ,00000080.00,00000080.00,00000080.00,00000080.00,000000000001500,              300,              001,              001,         726000.00,          24000.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002360.00,CE      ,00000024.45,00000024.45,00000024.45,00000024.45,000000000000600,              300,              001,              001,         715335.00,           7335.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002360.00,PE      ,00000096.30,00000096.30,00000096.30,00000096.30,000000000013500,              300,              001,              001,         736890.00,          28890.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002400.00,CE      ,00000018.80,00000018.95,00000015.05,00000016.15,000000000134700,            75300,              251,              185,      181964085.00,        1244085.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002400.00,PE      ,00000125.15,00000126.00,00000125.15,00000126.00,000000000065100,              900,              003,              003,        2273010.00,         113010.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002500.00,CE      ,00000006.05,00000006.35,00000005.25,00000005.50,000000000054600,            26100,              087,              061,       65399625.00,         149625.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002520.00,CE      ,00000004.40,00000004.40,00000004.40,00000004.40,000000000004200,              300,              001,              001,         757320.00,           1320.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002540.00,CE      ,00000005.10,00000005.10,00000003.75,00000003.75,000000000021300,            21600,              072,              063,       54948495.00,          84495.00
OPTSTK    ,HINDUNILVR,27/01/2026,00002720.00,CE      ,00000000.65,00000000.65,00000000.65,00000000.65,000000000000600,              600,              002,              001,        1632390.00,            390.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000380.00,PE      ,00000000.30,00000000.30,00000000.10,00000000.10,000000000015925,             3675,              003,              003,        1397173.75,            673.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000400.00,PE      ,00000000.15,00000000.20,00000000.10,00000000.15,000000000118825,            58800,              048,              025,       23528697.50,           8697.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000410.00,PE      ,00000000.10,00000000.20,00000000.10,00000000.20,000000000058800,            14700,              012,              011,        6028960.00,           1960.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000425.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000034300,             1225,              001,              001,         520686.25,             61.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000430.00,PE      ,00000000.10,00000000.15,00000000.10,00000000.10,000000000104125,             6125,              005,              003,        2634485.00,            735.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000435.00,PE      ,00000000.20,00000000.25,00000000.20,00000000.25,000000000093100,             3675,              003,              003,        1599421.25,            796.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000440.00,PE      ,00000000.10,00000000.25,00000000.10,00000000.20,000000000482650,           127400,              104,              034,       56076335.00,          20335.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000445.00,PE      ,00000000.20,00000000.20,00000000.15,00000000.20,000000000063700,            31850,              026,              018,       14179558.75,           6308.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000450.00,PE      ,00000000.20,00000000.30,00000000.15,00000000.25,000000000558600,           210700,              172,              112,       94855425.00,          40425.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000455.00,PE      ,00000000.25,00000000.30,00000000.20,00000000.30,000000000121275,            36750,              030,              025,       16731356.25,          10106.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000460.00,CE      ,00000121.80,00000121.80,00000120.50,00000120.50,000000000278075,             2450,              002,              002,        1423817.50,         296817.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000460.00,PE      ,00000000.25,00000000.35,00000000.15,00000000.30,000000000550025,           229075,              187,              077,      105429380.00,          54880.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000465.00,CE      ,00000116.50,00000120.50,00000110.00,00000110.00,000000000096775,             9800,              008,              007,        5710276.25,        1153276.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000465.00,PE      ,00000000.30,00000000.35,00000000.25,00000000.25,000000000184975,            11025,              009,              007,        5129932.50,           3307.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000470.00,CE      ,00000114.00,00000114.00,00000107.00,00000107.00,000000000341775,            12250,              010,              008,        7118168.75,        1360668.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000470.00,PE      ,00000000.30,00000000.40,00000000.25,00000000.30,000000000540225,           393225,              321,              211,      184946886.25,         131136.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000475.00,PE      ,00000000.45,00000000.45,00000000.25,00000000.25,000000000171500,            28175,              023,              020,       13393047.50,           9922.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000480.00,CE      ,00000104.00,00000106.00,00000096.25,00000098.90,000000000465500,            35525,              029,              023,       20716771.25,        3664771.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000480.00,PE      ,00000000.40,00000000.50,00000000.35,00000000.40,000000000864850,           312375,              255,              163,      150071748.75,         131748.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000485.00,CE      ,00000098.50,00000098.50,00000094.50,00000094.50,000000000178850,             2450,              002,              002,        1424675.00,         236425.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000485.00,PE      ,00000000.50,00000000.55,00000000.35,00000000.50,000000000320950,           106575,              087,              052,       51741856.25,          52981.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000490.00,CE      ,00000092.20,00000096.80,00000085.50,00000089.00,000000000405475,            36750,              030,              022,       21369451.25,        3361951.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000490.00,PE      ,00000000.65,00000000.70,00000000.40,00000000.55,000000000752150,           322175,              263,              188,      158032717.50,         166967.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000495.00,CE      ,00000088.00,00000088.90,00000084.80,00000084.80,000000000409150,             3675,              003,              003,        2139707.50,         320582.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000495.00,PE      ,00000000.90,00000000.90,00000000.40,00000000.65,000000000463050,           158025,              129,              113,       78314678.75,          92303.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000500.00,CE      ,00000082.00,00000088.25,00000075.55,00000079.65,000000000768075,           139650,              114,              090,       81252167.50,       11427167.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000500.00,PE      ,00000001.00,00000001.00,00000000.50,00000000.75,000000002315250,          2066575,             1687,              815,     1034712113.75,        1424613.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000505.00,CE      ,00000074.55,00000082.40,00000074.00,00000074.00,000000000242550,            14700,              012,              010,        8560177.50,        1136677.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000505.00,PE      ,00000001.05,00000001.05,00000000.60,00000000.85,000000000428750,           233975,              191,              148,      118338797.50,         181422.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000510.00,CE      ,00000072.15,00000077.85,00000067.00,00000067.00,000000000710500,           150675,              123,              088,       87863431.25,       11019181.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000510.00,PE      ,00000001.35,00000001.35,00000000.70,00000001.00,000000001363425,          1458975,             1191,              762,      745407171.25,        1329921.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000515.00,CE      ,00000069.80,00000069.80,00000061.50,00000062.80,000000000274400,            11025,              009,              009,        6403626.25,         725751.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000515.00,PE      ,00000001.00,00000001.35,00000000.90,00000001.15,000000000482650,           575750,              470,              279,      297161051.25,         649801.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000520.00,CE      ,00000063.10,00000069.30,00000056.20,00000060.35,000000000866075,           205800,              168,              132,      119694198.75,       12678198.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000520.00,PE      ,00000001.25,00000001.60,00000001.00,00000001.40,000000002339750,          3294025,             2689,             1602,     1717102161.25,        4209161.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000525.00,CE      ,00000057.45,00000063.95,00000052.00,00000056.00,000000000350350,            98000,              080,              058,       57263482.50,        5813482.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000525.00,PE      ,00000001.45,00000002.00,00000001.20,00000001.75,000000000553700,          1466325,             1197,              749,      772066172.50,        2245547.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000530.00,CE      ,00000052.50,00000058.10,00000047.00,00000050.80,000000000672525,           263375,              215,              183,      153546522.50,       13957772.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000530.00,PE      ,00000002.20,00000002.50,00000001.50,00000002.20,000000001784825,          3287900,             2684,             1805,     1748902120.00,        6315120.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000535.00,CE      ,00000049.75,00000054.25,00000043.95,00000044.00,000000000382200,            73500,              060,              054,       42937413.75,        3614913.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000535.00,PE      ,00000003.10,00000003.10,00000001.80,00000002.65,000000001075550,          2239300,             1828,             1208,     1203118070.00,        5092570.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000540.00,CE      ,00000045.00,00000050.80,00000038.60,00000041.90,000000001623125,           628425,              513,              419,      367684975.00,       28335475.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000540.00,PE      ,00000003.95,00000003.95,00000002.40,00000003.25,000000003216850,          5850600,             4776,             3342,     3176490292.50,       17166292.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000545.00,CE      ,00000042.70,00000046.55,00000034.20,00000038.20,000000000393225,           350350,              286,              208,      205176291.25,       14235541.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000545.00,PE      ,00000004.95,00000004.95,00000001.55,00000003.95,000000001000825,          2108225,             1721,             1508,     1156171782.50,        7189157.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000550.00,CE      ,00000034.45,00000042.20,00000029.00,00000033.65,000000001394050,          1821575,             1487,             1153,     1066842945.00,       64976695.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000550.00,PE      ,00000006.00,00000006.00,00000003.80,00000004.85,000000002663150,          7659925,             6253,             4561,     4247789603.75,       34830853.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000555.00,CE      ,00000032.40,00000037.90,00000026.80,00000029.70,000000000274400,           356475,              291,              267,      209431880.00,       11588255.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000555.00,PE      ,00000006.05,00000006.95,00000004.00,00000005.95,000000000864850,          2282175,             1863,             1612,     1279123868.75,       12516743.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000560.00,CE      ,00000024.30,00000034.00,00000023.20,00000026.40,000000001820350,          5807725,             4741,             3822,     3419822883.75,      167496883.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000560.00,PE      ,00000007.80,00000008.50,00000005.75,00000007.20,000000001881600,          7240975,             5911,             4624,     4104025870.00,       49079870.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000565.00,CE      ,00000024.30,00000030.45,00000020.20,00000022.95,000000000417725,          2342200,             1912,             1679,     1382260600.00,       58917600.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000565.00,PE      ,00000012.85,00000012.85,00000007.05,00000009.00,000000001049825,          4068225,             3321,             2722,     2332327663.75,       33780538.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000570.00,CE      ,00000016.85,00000027.00,00000016.85,00000019.90,000000001811775,         10569300,             8628,             7328,     6255276851.25,      230775851.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000570.00,PE      ,00000011.00,00000012.65,00000008.50,00000010.90,000000001495725,          8822450,             7202,             5964,     5119742337.50,       90945837.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000575.00,CE      ,00000018.00,00000023.80,00000014.50,00000017.35,000000000808500,          6776700,             5532,             4929,     4025315577.50,      128713077.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000575.00,PE      ,00000014.00,00000015.20,00000010.40,00000013.25,000000000431200,          5022500,             4100,             3596,     2952153715.00,       64216215.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000580.00,CE      ,00000015.85,00000021.00,00000012.85,00000015.00,000000003904075,         27207250,            22210,            18119,    16239262847.50,      459057847.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000580.00,PE      ,00000015.05,00000018.05,00000012.50,00000015.85,000000001209075,         12302675,            10043,             8150,     7319101702.50,      183550202.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000585.00,CE      ,00000014.05,00000018.40,00000010.85,00000012.75,000000001590050,         17876425,            14593,            12083,    10723283602.50,      265574977.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000585.00,PE      ,00000016.25,00000021.00,00000014.90,00000018.65,000000000425075,          3749725,             3061,             2671,     2257665383.75,       64076258.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000590.00,CE      ,00000010.90,00000016.00,00000009.15,00000010.95,000000004334050,         26015325,            21237,            16596,    15682732240.00,      333690490.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000590.00,PE      ,00000021.00,00000024.05,00000017.40,00000021.80,000000000366275,          2269925,             1853,             1660,     1384313700.00,       45057950.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000595.00,CE      ,00000009.00,00000013.65,00000007.65,00000009.20,000000000663950,          8904525,             7269,             6213,     5393041001.25,       94848626.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000595.00,PE      ,00000027.55,00000027.55,00000020.15,00000025.30,000000000039200,           328300,              268,              251,      203033337.50,        7694837.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000600.00,CE      ,00000008.00,00000011.70,00000006.40,00000007.85,000000005431650,         29333850,            23946,            17782,    17867120696.25,      266810696.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000600.00,PE      ,00000028.00,00000031.40,00000023.15,00000028.65,000000000569625,          1407525,             1149,              936,      881561143.75,       37046143.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000605.00,CE      ,00000008.00,00000009.90,00000005.30,00000006.70,000000000980000,          6106625,             4985,             4075,     3741417907.50,       46909782.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000605.00,PE      ,00000031.35,00000033.45,00000026.35,00000033.45,000000000062475,           124950,              102,              072,       79514015.00,        3919265.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000610.00,CE      ,00000006.45,00000008.45,00000004.40,00000005.65,000000002044525,          9254875,             7555,             5977,     5705196848.75,       59723098.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000615.00,CE      ,00000004.25,00000007.15,00000003.75,00000004.80,000000001009400,          3548825,             2897,             2364,     2202096137.50,       19568762.50
OPTSTK    ,HINDZINC  ,30/12/2025,00000615.00,PE      ,00000038.85,00000038.85,00000038.85,00000038.85,000000000001225,             1225,              001,              001,         800966.25,          47591.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000620.00,CE      ,00000005.00,00000006.15,00000003.05,00000004.05,000000002887325,         11200175,             9143,             6229,     6996148215.00,       52039715.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000620.00,PE      ,00000040.85,00000047.05,00000037.45,00000045.60,000000000026950,            49000,              040,              037,       32387591.25,        2007591.25
OPTSTK    ,HINDZINC  ,30/12/2025,00000625.00,CE      ,00000004.20,00000005.30,00000002.70,00000003.65,000000001994300,          3622325,             2957,             2339,     2278535770.00,       14582645.00
OPTSTK    ,HINDZINC  ,30/12/2025,00000625.00,PE      ,00000043.70,00000051.65,00000043.70,00000051.65,000000000001225,             6125,              005,              005,        4125738.75,         297613.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000630.00,CE      ,00000003.60,00000004.60,00000002.35,00000003.10,000000003355275,          9281825,             7577,             5115,     5881066423.75,       33516673.75
OPTSTK    ,HINDZINC  ,30/12/2025,00000640.00,CE      ,00000002.10,00000003.70,00000001.70,00000002.30,000000003170300,         11344725,             9261,             6319,     7289972795.00,       29348795.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000420.00,PE      ,00000000.50,00000000.50,00000000.50,00000000.50,000000000044100,             6125,              005,              002,        2575562.50,           3062.50
OPTSTK    ,HINDZINC  ,27/01/2026,00000440.00,PE      ,00000000.75,00000000.75,00000000.75,00000000.75,000000000238875,             1225,              001,              001,         539918.75,            918.75
OPTSTK    ,HINDZINC  ,27/01/2026,00000460.00,PE      ,00000000.80,00000000.80,00000000.80,00000000.80,000000000080850,             1225,              001,              001,         564480.00,            980.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000465.00,PE      ,00000001.25,00000001.50,00000001.25,00000001.50,000000000011025,             2450,              002,              002,        1142618.75,           3368.75
OPTSTK    ,HINDZINC  ,27/01/2026,00000470.00,CE      ,00000114.65,00000115.55,00000106.80,00000106.80,000000000006125,            11025,              009,              006,        6440805.00,        1259055.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000470.00,PE      ,00000001.00,00000001.20,00000001.00,00000001.20,000000000080850,            12250,              010,              005,        5770730.00,          13230.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000480.00,CE      ,00000105.30,00000106.20,00000105.30,00000106.10,000000000017150,             8575,              007,              003,        5023970.00,         907970.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000480.00,PE      ,00000001.55,00000002.10,00000001.55,00000002.05,000000000180075,            28175,              023,              021,       13577410.00,          53410.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000490.00,CE      ,00000097.00,00000097.35,00000097.00,00000097.30,000000000023275,            12250,              010,              004,        7194118.75,        1191618.75
OPTSTK    ,HINDZINC  ,27/01/2026,00000490.00,PE      ,00000001.80,00000002.90,00000001.80,00000002.75,000000000058800,            45325,              037,              022,       22320418.75,         111168.75
OPTSTK    ,HINDZINC  ,27/01/2026,00000500.00,CE      ,00000090.25,00000090.25,00000082.10,00000082.10,000000000209475,            20825,              017,              013,       12225745.00,        1813245.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000500.00,PE      ,00000003.05,00000003.80,00000002.80,00000003.55,000000000398125,           317275,              259,              202,      159663805.00,        1026305.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000505.00,CE      ,00000083.20,00000085.00,00000083.00,00000085.00,000000000008575,             6125,              005,              004,        3604440.00,         511315.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000505.00,PE      ,00000003.60,00000004.45,00000003.60,00000004.10,000000000025725,            30625,              025,              025,       15581203.75,         115578.75
OPTSTK    ,HINDZINC  ,27/01/2026,00000510.00,CE      ,00000072.55,00000072.55,00000072.55,00000072.55,000000000033075,             1225,              001,              001,         713623.75,          88873.75
OPTSTK    ,HINDZINC  ,27/01/2026,00000510.00,PE      ,00000003.90,00000005.05,00000003.90,00000004.70,000000000073500,            45325,              037,              032,       23318671.25,         202921.25
OPTSTK    ,HINDZINC  ,27/01/2026,00000515.00,PE      ,00000004.20,00000005.25,00000004.20,00000005.15,000000000056350,            39200,              032,              024,       20377813.75,         189813.75
OPTSTK    ,HINDZINC  ,27/01/2026,00000520.00,CE      ,00000070.00,00000076.00,00000064.85,00000067.25,000000000207025,            71050,              058,              028,       42071645.00,        5125645.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000520.00,PE      ,00000004.65,00000006.70,00000004.65,00000006.10,000000000192325,           325850,              266,              211,      171238830.00,        1796830.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000525.00,PE      ,00000005.80,00000007.60,00000005.45,00000006.95,000000000083300,            67375,              055,              033,       35812691.25,         440816.25
OPTSTK    ,HINDZINC  ,27/01/2026,00000530.00,CE      ,00000062.40,00000065.05,00000057.20,00000060.50,000000000051450,            47775,              039,              014,       28156625.00,        2835875.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000530.00,PE      ,00000006.75,00000008.85,00000006.50,00000008.10,000000000164150,           173950,              142,              113,       93498676.25,        1305176.25
OPTSTK    ,HINDZINC  ,27/01/2026,00000535.00,PE      ,00000007.95,00000009.90,00000007.95,00000009.25,000000000014700,            18375,              015,              010,       10005187.50,         174562.50
OPTSTK    ,HINDZINC  ,27/01/2026,00000540.00,CE      ,00000055.00,00000060.05,00000051.80,00000051.80,000000000159250,            25725,              021,              019,       15306620.00,        1415120.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000540.00,PE      ,00000011.00,00000011.55,00000008.70,00000010.40,000000000184975,           242550,              198,              145,      133338983.75,        2361983.75
OPTSTK    ,HINDZINC  ,27/01/2026,00000545.00,PE      ,00000010.95,00000012.85,00000010.55,00000012.55,000000000045325,            71050,              058,              036,       39519786.25,         797536.25
OPTSTK    ,HINDZINC  ,27/01/2026,00000550.00,CE      ,00000047.00,00000052.25,00000043.00,00000046.45,000000000469175,           167825,              137,              094,      100231460.00,        7927710.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000550.00,PE      ,00000015.00,00000015.00,00000011.20,00000013.60,000000000287875,           308700,              252,              202,      173658266.25,        3873266.25
OPTSTK    ,HINDZINC  ,27/01/2026,00000555.00,PE      ,00000014.70,00000016.50,00000014.70,00000015.15,000000000031850,            36750,              030,              025,       20965936.25,         569686.25
OPTSTK    ,HINDZINC  ,27/01/2026,00000560.00,CE      ,00000039.00,00000045.45,00000036.80,00000039.10,000000000162925,           248675,              203,              128,      149346181.25,       10088181.25
OPTSTK    ,HINDZINC  ,27/01/2026,00000560.00,PE      ,00000014.75,00000018.50,00000014.10,00000016.95,000000000182525,           302575,              247,              206,      174231260.00,        4789260.00
OPTSTK    ,HINDZINC  ,27/01/2026,00000565.00,CE      ,00000037.60,00000042.00,00000033.35,00000034.55,000000000025725,            41650,              034,              025,       25134121.25,        1601871.25
OPTSTK    ,HINDZINC  ,27/01/2026,00000565.00,PE      ,00000017.40,00000017.40,00000017.40,00000017.40,000000000012250,             1225,              001,              001,         713440.00,          21315.00
