,17-Dec-2025
The Nifty witnessed an intraday movement of about 158.8 points.The closing index was 0.16 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 85179.75
, Traded Quantity (in Lakhs), 40759.53
, Number of Trades, 28077055
, Total Market Capitalisation (Rs. Crores), 46381903.84

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,RMDRIP,EQ,        79.07,                  3705100.06,46814
,RML,EQ,       747.05,                  3218416.45,4330
,RNBDENIMS,EQ,       123.07,                 11928885.66,99881
,RNFI,SM,       324.85,                  6888900.00,21000
,RNPL,ST,       145.95,                  2483700.00,16800
,ROCKINGDCE,SM,       224.95,                  2615987.50,12250
,ROCKPP,E1,        75.00,                   825000.00,11000
,ROHLTD,EQ,       386.00,                 30000236.70,77831
,ROLEXRINGS,EQ,       128.77,                247580053.13,1925886
,ROLLT,EQ,         1.33,                   343216.75,253531
,ROLTA,BZ,         1.62,                    26649.00,16450
,ROML,EQ,        49.58,                    70229.15,1415
,ROSSARI,EQ,       567.75,                 13552996.55,23741
,ROSSELLIND,EQ,        50.96,                   847219.63,16562
,ROSSTECH,EQ,       633.75,                 42213088.20,65929
,ROTO,EQ,        70.48,               5068927415.24,71972468
,ROUTE,EQ,       680.50,                 68865682.00,100445
,ROXHITECH,SM,        44.70,                   715440.00,16000
,ROYALARC,SM,       155.00,                   933120.00,6000
,RPEL,EQ,       941.20,                 16817279.40,17753
,RPGLIFE,EQ,      2368.10,                 16092776.10,6824
,RPOWER,EQ,        35.69,               5008365574.98,137652546
,RPPINFRA,EQ,        98.54,                 10487915.72,105190
,RPPL,EQ,        16.65,                  1158460.41,69307
,RPSGVENT,EQ,       755.20,                 10567647.95,14068
,RPTECH,EQ,       344.50,                 35696889.50,103161
,RRKABEL,EQ,      1429.50,                125272380.00,87727
,RSSOFTWARE,EQ,        55.62,                  2753083.03,48724
,RSWM,EQ,       151.06,                  2295079.32,15231
,RSYSTEMS,EQ,       419.95,                 38797804.45,92547
,RTL,SM,        65.35,                   130700.00,2000
,RTNINDIA,EQ,        40.18,                 46817443.13,1167177
,RTNPOWER,EQ,         9.40,                 71628847.15,7577305
,RUBFILA,EQ,        73.08,                   759273.48,10348
,RUBICON,EQ,       630.35,                 36902462.70,58282
,RUBYMILLS,EQ,       221.76,                   845411.25,3798
,RUCHINFRA,EQ,         6.58,                   712294.94,108281
,RUCHIRA,EQ,       119.40,                  1449994.06,12145
,RULKA,SM,       105.85,                   718830.00,6600
,RUPA,EQ,       161.78,                 19546291.64,120754
,RUSHIL,EQ,        23.51,                  5229638.75,223362
,RUSTOMJEE,EQ,       535.35,                  5903133.95,11104
,RVHL,BE,        56.74,                  1406221.09,24853
,RVNL,EQ,       307.25,                578362131.55,1877813
,RVTH,EQ,       711.60,                   484618.50,670
,S&SPOWER,EQ,       298.04,                  3397025.92,10970
,SAAKSHI,ST,       176.55,                  1922130.00,10800
,SAATVIKGL,EQ,       397.20,                128022497.95,327750
,SABEVENTS,BE,         8.26,                   203534.66,24641
,SABTNL,BE,      1650.30,                 74480116.50,45018
,SACHEEROME,ST,       379.70,                  7523250.00,19800
,SADBHAV,EQ,        10.38,                  2539860.57,244857
,SADBHIN,EQ,         3.64,                   416500.27,114878
,SADHAV,SM,        99.00,                   602880.00,6000
,SADHNANIQ,EQ,         7.04,                  8130367.22,1114300
,SAFARI,EQ,      2224.60,                 40810501.10,18323
,SAFEENTP,SM,       269.00,                  6249625.00,23000
,SAGARDEEP,EQ,        25.65,                    81031.24,3148
,SAGCEM,EQ,       209.96,                  7537646.12,35865
,SAGILITY,EQ,        50.79,               1372826185.38,27051678
,SAHAJSOLAR,SM,       158.65,                  4967320.00,30400
,SAHANA,SM,       971.70,                  3559618.75,3625
,SAHASRA,SM,       263.25,                 12082400.00,45200
,SAHYADRI,EQ,       258.85,                  1186969.55,4688
,SAIFL,SM,        14.60,                  2025200.00,140000
,SAIL,EQ,       130.20,               1095727833.57,8436068
,SAILIFE,EQ,       880.15,                152562793.50,172868
,SAKAR,EQ,       420.00,                 29453991.60,70892
,SAKHTISUG,EQ,        18.70,                  3123519.51,164827
,SAKSOFT,EQ,       204.62,                 85819606.36,422686
,SAKUMA,EQ,         2.15,                  3092361.10,1419194
,SALASAR,EQ,         8.93,                 21518732.23,2393674
,SALONA,EQ,       266.40,                  3101928.80,11537
,SALSTEEL,BE,        40.15,                  9283192.66,233698
,SALZERELEC,EQ,       685.60,                 27080522.45,39181
,SAMBHAAV,BE,         9.79,                   263793.09,26922
,SAMBHV,EQ,        92.10,                 50370360.49,545091
,SAMHI,EQ,       175.94,                 95617818.40,540550
,SAMMAANCAP,EQ,       145.78,               6167876920.11,41847304
,SAMPANN,EQ,        31.39,                   830369.01,26133
,SANATHAN,EQ,       441.55,                  4003454.05,9005
,SANCO,BZ,         1.81,                    17910.77,9941
,SANDESH,EQ,      1070.20,                  1299963.10,1219
,SANDHAR,EQ,       547.60,                 89140582.60,161014
,SANDUMA,EQ,       204.20,                391129998.89,1892720
,SANGAMIND,EQ,       430.55,                  5751622.30,13199
,SANGHIIND,EQ,        62.32,                  8034141.40,128490
,SANGHVIMOV,EQ,       311.65,                 52046442.15,167449
,SANGINITA,EQ,        10.09,                   479362.22,47980
,SANOFI,EQ,      4117.00,                 51313638.80,12412
,SANOFICONR,EQ,      4591.20,                 12242237.50,2688
,SANSERA,EQ,      1670.90,                 86456822.20,51269
,SANSTAR,EQ,        90.24,                 10722944.75,118180
,SANWARIA,BZ,         0.27,                   116311.24,424001
,SAPPHIRE,EQ,       228.25,                 40661360.02,178332
,SARDAEN,EQ,       505.80,                136617658.55,271084
,SAREGAMA,EQ,       354.30,                812348077.15,2257592
,SARLAPOLY,EQ,        84.79,                  5595112.23,66274
,SARTELE,SM,       228.05,                 85133050.00,372500
,SARVESHWAR,EQ,         4.36,                 54111274.13,12300389
,SASKEN,EQ,      1179.40,                 20613706.70,17278
,SASTASUNDR,EQ,       301.80,                   606658.55,2007
,SATECH,SM,        57.55,                  9536400.00,166000
,SATIA,EQ,        66.00,                  4127638.85,62612
,SATIN,EQ,       139.63,                 17164080.50,122660
,SATIPOLY,SM,        63.00,                    94450.00,1500
,SATKARTAR,SM,       153.55,                  3470640.00,22400
,SATTVAENGG,SM,        62.05,                  5220720.00,83200
,SAURASHCEM,EQ,        79.99,                 15738808.73,194805
,SAVY,SM,       164.25,                 10261080.00,62400
,SAWALIYA,SM,       297.65,                104593170.00,350400
,SBC,EQ,        28.21,                330983118.37,11644302
,SBCL,EQ,       445.85,                 14069177.30,31606
,SBFC,EQ,       103.17,                138147632.97,1321646
,SBGLP,EQ,        39.18,                 10154750.13,262361
,SBIBPB,EQ,        48.26,                  1452294.98,30133
,SBICARD,EQ,       834.40,                747944035.05,895187
,SBIETFCON,EQ,       125.07,                  1628079.49,13000
,SBIETFIT,EQ,       417.82,                  2361243.80,5632
,SBIETFPB,EQ,       288.65,                   899102.39,3108
,SBIETFQLTY,EQ,       228.61,                   104714.67,457
,SBILIQETF,EQ,      1018.73,                223364630.24,219258
,SBINEQWETF,EQ,        32.98,                   474962.27,14370
,SBISILVER,EQ,       197.07,                868443333.49,4414341
,SCHAEFFLER,EQ,      3781.60,                 99671830.40,26242
,SCHAND,EQ,       162.45,                  4558335.05,27824
,SCHNEIDER,EQ,       691.40,                104102989.75,149045
,SCI,EQ,       207.68,                956552531.21,4537728
,SCILAL,EQ,        46.38,                 11230404.91,242061
,SCL01825,N6,      1001.00,                    20020.00,20
,SCML,ST,       145.00,                  1315000.00,9000
,SCODATUBES,EQ,       155.57,                 27796378.92,175554
,SCPL,EQ,       304.81,                 14521116.69,47411
,SDBL,EQ,       105.30,                 42113110.79,398025
,SDL26BEES,EQ,       135.52,                  1157715.00,8592
,SDREAMS,SM,        85.25,                   431350.00,5000
,SEAMECLTD,EQ,      1012.35,                196026044.35,190387
,SECMARK,EQ,       114.13,                   240051.21,2044
,SECURKLOUD,BE,        23.24,                   668556.18,28613
,SEJALLTD,BE,       843.10,                   986089.10,1166
,SEL,SM,       212.00,                    85400.00,400
,SELECTIPO,EQ,        45.45,                   345161.76,7560
,SELMC,EQ,        32.83,                   211575.10,6400
,SEMAC,EQ,       307.55,                   534674.65,1736
,SENCO,EQ,       318.65,                120327087.95,376121
,SENORES,EQ,       798.90,                113124140.60,140565
,SENSEXADD,EQ,        86.67,                    75201.24,868
,SENSEXETF,EQ,        86.57,                   829659.90,9566
,SENSEXIETF,EQ,       965.92,                  3319807.92,3438
,SEPC,EQ,        10.13,                276211478.00,26671702
,SEQUENT,EQ,       211.30,                160296248.65,755622
,SERVOTECH,EQ,        77.16,                 64029831.19,828310
,SESHAPAPER,EQ,       237.39,                  1946222.21,8085
,SETCO,EQ,        14.97,                   145623.63,9692
,SETF10GILT,EQ,       259.26,                   815911.65,3150
,SETFGOLD,EQ,       113.30,               1155835971.11,10201199
,SETFNIF50,EQ,       276.04,                109785726.44,397590
,SETFNIFBK,EQ,       602.73,                 53306662.82,88421
,SETFNN50,EQ,       725.88,                 13881917.04,19082
,SETUINFRA,BZ,         0.49,                     5041.36,10285
,SFL,EQ,       570.85,                100215517.15,174543
,SFLZC26A,ZC,      1808.00,                   171760.00,95
,SFML,SM,        30.60,                   100160.00,3200
,SGBAPR28I,GB,     13723.25,                  4961191.45,363
,SGBAUG27,GB,     14445.00,                  1606884.19,113
,SGBAUG28V,GB,     13726.41,                 16097009.01,1175
,SGBAUG29V,GB,     14049.94,                  3653242.79,258
,SGBAUG30,GB,     14485.04,                  1931379.29,134
,SGBD29VIII,GB,     13981.27,                  7431392.45,533
,SGBDC27VII,GB,     13710.00,                   548256.14,40
,SGBDE30III,GB,     14317.99,                  2712198.20,189
,SGBDE31III,GB,     14474.30,                 34657178.70,2405
,SGBDEC2513,GB,     13300.00,                    26600.00,2
,SGBDEC26,GB,     14590.00,                   194642.00,13
,SGBFEB27,GB,     13875.00,                   208125.01,15
,SGBFEB28IX,GB,     13874.99,                    97124.93,7
,SGBFEB29XI,GB,     13825.07,                  1318696.84,96
,SGBFEB32IV,GB,     14778.13,                 24903277.90,1682
,SGBJ28VIII,GB,     13699.23,                   806364.18,59
,SGBJAN26,GB,     13655.00,                    27310.00,2
,SGBJAN29IX,GB,     13823.09,                   991379.27,72
,SGBJAN29X,GB,     13799.57,                   399793.15,29
,SGBJAN30IX,GB,     14189.09,                  4882457.26,345
,SGBJU29III,GB,     13697.52,                  5916339.33,432
,SGBJUL27,GB,     14199.90,                   350649.77,25
,SGBJUL28IV,GB,     13696.21,                  8726419.16,639
,SGBJUL29IV,GB,     13742.98,                  9383566.60,684
,SGBJUN27,GB,     14090.00,                    56360.00,4
,SGBJUN28,GB,     13685.00,                  3424857.85,251
,SGBJUN29II,GB,     13768.83,                  5695332.37,414
,SGBJUN30,GB,     13924.23,                  2795667.26,199
,SGBJUN31I,GB,     14395.63,                  4443948.94,309
,SGBMAR28X,GB,     13693.89,                   368775.80,27
,SGBMAR30X,GB,     14141.81,                   437704.92,31
,SGBMAR31IV,GB,     14235.24,                  5640730.25,395
,SGBMAY26,GB,     14317.43,                   350934.80,25
,SGBMAY28,GB,     13694.59,                  1762628.59,129
,SGBMAY29I,GB,     13739.58,                 14764976.02,1073
,SGBMR29XII,GB,     13720.39,                  7678976.15,560
,SGBN28VIII,GB,     13716.96,                  3142438.21,228
,SGBNOV26,GB,     14022.00,                    98154.03,7
,SGBNV29VII,GB,     13882.18,                  1398769.96,101
,SGBOC28VII,GB,     13697.82,                  2871873.35,210
,SGBOCT26,GB,     14015.00,                   420180.20,30
,SGBOCT27,GB,     13711.01,                  3251622.10,232
,SGBOCT27VI,GB,     13800.00,                   483290.24,35
,SGBSEP27,GB,     13502.05,                    27004.10,2
,SGBSEP28VI,GB,     13698.94,                  5580309.99,409
,SGBSEP29VI,GB,     13834.19,                  1712606.77,124
,SGBSEP31II,GB,     14298.92,                 17643489.90,1234
,SGFIN,EQ,       399.35,                229453438.60,575030
,SGIL,EQ,       529.85,                  6445405.25,12268
,SGL,EQ,        12.79,                  2724058.31,200396
,SGLTL,EQ,       151.43,                 30911322.35,202806
,SGMART,EQ,       335.95,                 40470209.75,120731
,SHAH,EQ,         4.85,                 18880903.34,3902360
,SHAHALLOYS,EQ,        68.00,                   238943.16,3505
,SHAILY,EQ,      2381.70,                288225641.30,120783
,SHAKTIPUMP,EQ,       707.40,               9086260615.35,12420617
,SHALBY,EQ,       190.11,                 20266373.31,106249
,SHALPAINTS,EQ,        55.20,                  8232701.63,146953
,SHANKARA,EQ,       109.27,                  4283151.70,39157
,SHANTI,EQ,         9.03,                  1078668.49,116199
,SHANTIGEAR,EQ,       473.05,                  9769923.40,20643
,SHANTIGOLD,EQ,       189.19,                 34610765.62,181701
,SHARDACROP,EQ,       916.75,                261828000.45,284816
,SHARDAMOTR,EQ,       940.00,                 22169629.05,23588
,SHAREINDIA,EQ,       176.24,                 51706022.23,291018
,SHARIABEES,EQ,       510.58,                  1930587.99,3781
,SHEEL,SM,        73.10,                   585500.00,8000
,SHEETAL,SM,       148.75,                  2385000.00,16000
,SHEKHAWATI,EQ,        19.36,                   221346.47,11308
,SHEMAROO,EQ,       105.75,                  1147704.90,10793
,SHERA,SM,       120.30,                   120300.00,1000
,SHETHJI,SM,       105.90,                  1705100.00,16000
,SHIGAN,SM,        46.55,                   565575.00,12000
,SHILCTECH,EQ,      3962.20,                 28932371.80,7262
,SHILPAMED,EQ,       324.45,                 75037821.45,232666
,SHIVALIK,EQ,       362.55,                  3864213.50,10562
,SHIVAMAUTO,EQ,        27.20,                   594000.00,22110
,SHIVAMILLS,EQ,        59.33,                     8160.53,137
,SHIVASHRIT,SM,       124.25,                  8755450.00,70000
,SHIVATEX,EQ,       183.10,                   243252.62,1357
,SHIVAUM,EQ,       282.00,                     2820.00,10
,SHK,EQ,       165.66,                 17250718.24,103876
,SHKSIL,SM,        55.05,                   221300.00,4000
,SHOPERSTOP,EQ,       445.05,                  8912471.05,20115
,SHRADHA,EQ,        38.35,                   176978.40,4592
,SHREDIGCEM,EQ,        89.42,                 67495760.87,751698
,SHREEJISPG,EQ,       334.80,                256566994.95,772903
,SHREEKARNI,SM,       499.00,                    74850.00,150
,SHREEOSFM,SM,        79.90,                   639200.00,8000
,SHREEPUSHK,EQ,       369.55,                 12647740.10,34259
,SHREERAMA,EQ,        60.86,                 16651418.49,269208
,SHRENIK,EQ,         0.51,                   491844.31,953388
,SHREYANIND,EQ,       172.76,                   470340.94,2686
,SHRIAHIMSA,ST,       238.95,                  2692470.00,11400
,SHRIKANHA,ST,        68.20,                   436480.00,6400
,SHRINGARMS,EQ,       209.80,                931523329.96,4499954
,SHRIPISTON,EQ,      3036.40,                395524510.50,127880
,SHRIRAMPPS,EQ,        83.23,                 18996569.90,228527
,SHUBHLAXMI,ST,        36.00,                  3020850.00,84000
,SHUBHSHREE,SM,       362.35,                   108705.00,300
,SHYAMCENT,BE,         6.29,                   874832.71,139595
,SHYAMMETL,EQ,       804.35,                 36610209.15,45494
,SHYAMTEL,EQ,        12.68,                  2458381.28,179594
,SICALLOG,BE,        96.06,                  1895961.49,19759
,SIDDHICOTS,SM,        30.20,                   393900.00,13200
,SIDDHIKA,SM,       220.00,                   440000.00,2000
,SIGACHI,EQ,        34.06,                 46497122.40,1359416
,SIGIND,EQ,        54.54,                   186740.02,3387
,SIGMA,BE,        51.20,                  1478915.87,28887
,SIGNATURE,EQ,      1130.70,                271380401.90,240664
,SIGNORIA,SM,        94.30,                   271100.00,3000
,SIGNPOST,EQ,       221.18,                  2354723.81,10679
,SIKKO,BE,         5.17,                  2786483.14,543491
,SIL,EQ,        16.13,                   139089.93,8601
,SILGO,EQ,        74.39,                 21372687.52,287789
,SILINV,EQ,       514.30,                   609407.30,1180
,SILKFLEX,SM,        92.00,                   366000.00,4000
,SILLYMONKS,BE,        22.98,                   140515.18,6092
,SILVER,EQ,       199.63,                762792164.98,3815666
,SILVER1,EQ,       194.66,                295775287.51,1519462
,SILVER360,EQ,       196.23,                 66169545.37,339073
,SILVERADD,EQ,       193.75,                188169440.41,972925
,SILVERAG,EQ,       195.43,                155074897.57,793491
,SILVERBEES,EQ,       192.16,              12169057200.92,63395449
,SILVERBND,EQ,       203.04,                  2691186.86,13421
,SILVERCASE,EQ,        20.28,                409035831.19,20158243
,SILVERETF,EQ,       194.63,                593178819.05,3055801
,SILVERIETF,EQ,       200.19,               1884005573.79,9421583
,SILVERTUC,EQ,       835.10,                153470050.55,181584
,SIMBHALS,BZ,         9.43,                    81414.98,8730
,SIMPLEXINF,EQ,       257.90,                 12665717.35,48144
,SINCLAIR,EQ,        82.49,                  4134288.98,49788
,SINDHUTRAD,EQ,        21.60,                 11133424.36,513561
,SINTERCOM,EQ,       103.15,                  3190795.51,28683
,SIRCA,EQ,       480.25,                 62597088.20,130370
,SIS,EQ,       330.00,                  8619600.50,26139
,SITINET,BZ,         0.40,                   349438.53,858635
,SIYSIL,EQ,       633.75,                 35636875.65,55994
,SJLOGISTIC,SM,       357.95,                  7073512.50,19750
,SJS,EQ,      1645.90,                108965038.20,66524
,SJVN,EQ,        71.70,                154166314.16,2155017
,SKFINDIA,EQ,      1802.00,                160252248.80,89023
,SKFINDUS,BE,      2477.80,                481366332.10,195583
,SKIPPER,EQ,       434.80,                 46748713.10,107881
,SKMEGGPROD,EQ,       424.25,                 28095554.55,65919
,SKP,SM,       165.00,                   587350.00,3500
,SKYGOLD,EQ,       320.10,                 78702732.65,243423
,SLONE,SM,       247.50,                  3538960.00,14400
,SMALL250,EQ,        16.22,                   832258.67,51093
,SMALLCAP,EQ,        43.25,                 66315214.93,1529533
,SMARTEN,SM,        66.65,                  1033620.00,15600
,SMARTLINK,EQ,       131.50,                   486811.36,3702
,SMARTWORKS,EQ,       475.75,                  4900372.70,10324
,SMCGLOBAL,EQ,        85.05,                198846495.21,2333359
,SML100CASE,EQ,         9.67,                  3920826.33,403505
,SMLMAH,EQ,      3602.90,                 92013031.00,25184
,SMLT,EQ,        93.38,                   551545.13,5823
,SMSPHARMA,EQ,       310.05,                 85616200.95,274313
,SMVD,SM,         7.75,                    31310.00,4040
,SNEHAA,SM,        72.00,                   353100.00,5000
,SNOWMAN,EQ,        39.99,                  9933944.18,246421
,SNXT30BEES,EQ,        39.50,                   222394.42,5622
,SOBHA,EQ,      1444.30,                157386330.40,109107
,SOFTTECH,EQ,       317.30,                  1129089.40,3474
,SOLARA,EQ,       586.90,                 22903908.70,39229
,SOLARAPP1,E1,       400.00,                   206921.20,523
,SOLARWORLD,EQ,       274.55,                 13920819.45,50468
,SOLEX,EQ,      1446.30,                 32637365.20,22654
,SOMANYCERA,EQ,       419.65,                 10933288.75,26077
,SOMATEX,BE,       102.72,                   449913.80,4380
,SOMICONVEY,EQ,       123.10,                  2374697.05,18738
,SONACOMS,EQ,       489.90,                393411350.00,804592
,SONAMAC,SM,        46.80,                   187800.00,4000
,SONAMLTD,EQ,        41.15,                  8660263.82,208627
,SONATSOFTW,EQ,       341.55,                109611576.50,320016
,SOTL,EQ,       360.65,                  6443784.85,17703
,SOUTHBANK,EQ,        39.25,                433920645.75,11018477
,SOUTHWEST,BE,       185.55,                 15763772.11,85048
,SPAL,EQ,       705.80,                  8031233.00,11310
,SPANDANA,EQ,       273.75,                 36610213.85,134410
,SPARC,EQ,       130.78,                130008384.12,981076
,SPCENET,BE,         6.17,                  5000379.45,806934
,SPCL,SM,        78.70,                  4946970.00,60600
,SPEB,ST,        56.50,                   663600.00,12000
,SPECIALITY,EQ,       114.50,                  4357195.30,38021
,SPECTRUM,EQ,      1145.80,                  1222265.80,1065
,SPECTSTM,SM,        86.80,                    69440.00,800
,SPENCERS,EQ,        40.61,                  1024067.33,25011
,SPIC,EQ,        80.14,                 48823704.17,606200
,SPLIL,EQ,        37.01,                    26557.63,717
,SPLPETRO,EQ,       639.60,                 10458684.85,16358
,SPMLINFRA,EQ,       176.53,                 19793874.61,112184
,SPORTKING,EQ,        88.06,                  3598664.75,41089
,SPPPOLY,SM,        16.50,                    33000.00,2000
,SPRL,ST,       157.50,                   696200.00,4800
,SPUNWEB,SM,       140.00,                  1170000.00,8400
,SRD,EQ,        63.05,                  1170224.72,18975
,SREEL,EQ,       217.27,                   835374.25,3833
,SRF,EQ,      3033.30,                719277861.00,238180
,SRGHFL,EQ,       268.60,                   126436.30,480
,SRHHYPOLTD,EQ,       516.30,                  6119277.75,11660
,SRIVASAVI,SM,        45.50,                   968550.00,21000
,SRM,EQ,       551.80,                 25321234.95,45808
,SRPL,BZ,         0.67,                    71112.33,105053
,SSDL,EQ,        77.57,                  2906796.30,37430
,SSEGL,SM,       471.35,                 10162540.00,21600
,SSFL,SM,       135.50,                   607000.00,4500
,SSFLPP,E1,       139.65,                   800036.90,5785
,SSWL,EQ,       193.10,                 22784576.82,118329
,STALLION,BE,       213.83,                110352810.74,530255
,STANLEY,EQ,       222.90,                 37968319.83,170250
,STAR,EQ,       877.85,                159066579.80,181745
,STARCEMENT,EQ,       216.68,                 21093878.24,97302
,STARHEALTH,EQ,       461.70,                198453692.10,430736
,STARPAPER,EQ,       161.10,                   267109.76,1652
,STARTECK,EQ,       272.30,                  3319122.50,12176
,STCINDIA,EQ,       117.53,                  2302640.04,19353
,STEELCAS,EQ,       206.51,                  6036682.30,29142
,STEELCITY,EQ,        91.86,                  1213994.00,13050
,STEELXIND,EQ,         7.95,                  8865437.19,1104723
,STEL,EQ,       560.30,                 26178665.35,45449
,STERTOOLS,EQ,       264.75,                  7544112.90,28316
,STLNETWORK,EQ,        22.26,                 12403073.05,555100
,STLTECH,EQ,        96.30,                 71236945.37,741189
,STOVEKRAFT,EQ,       582.55,                 27934356.75,47680
,STUDDS,EQ,       542.25,                 32652494.65,59964
,STUDIOLSD,SM,        14.00,                   111000.00,8000
,STYL,EQ,       281.95,                 28701083.45,101809
,STYLAMIND,EQ,      2218.20,                 62310191.40,28100
,STYLEBAAZA,EQ,       268.80,                 26779605.55,98936
,STYRENIX,EQ,      2015.40,                 34184453.40,16867
,SUBAHOTELS,SM,       150.00,                  2519340.00,16800
,SUBEXLTD,EQ,        11.81,                 10953467.84,920819
,SUBROS,EQ,       838.90,                 20996887.55,24858
,SUDARSCHEM,EQ,       958.40,                 60767296.70,63481
,SUDEEPPHRM,EQ,       658.90,                163612503.85,247586
,SUKHJITS,EQ,       145.12,                   746708.02,5150
,SULA,EQ,       211.40,                 50711517.55,239231
,SUMEETINDS,BE,        28.45,                  4236602.78,147311
,SUMICHEM,EQ,       448.70,                172918834.65,384432
,SUMIT,EQ,        67.87,                   929364.75,13636
,SUMMITSEC,EQ,      1967.60,                  4640873.70,2366
,SUNCLAY,EQ,      1230.90,                  2868876.20,2334
,SUNDARAM,EQ,         1.74,                   365271.74,208864
,SUNDARMFIN,EQ,      4799.10,                123759385.60,25869
,SUNDRMBRAK,EQ,       657.85,                  1274950.95,1926
,SUNDRMFAST,EQ,       939.15,                 12294977.55,13073
,SUNDROP,EQ,       710.10,                  3115669.60,4385
,SUNFLAG,EQ,       259.70,                 31398395.50,121659
,SUNLITE,ST,       271.75,                  3308160.00,12000
,SUNTECH,SM,        43.00,                   346720.00,8000
,SUNTECK,EQ,       395.30,                 24687731.20,62412
,SUNTV,EQ,       551.85,                 54235350.30,98087
,SUPERHOUSE,EQ,       146.57,                   469800.98,3213
,SUPERSPIN,EQ,         7.77,                   289540.18,36673
,SUPRAJIT,EQ,       469.35,                 47484440.10,101887
,SUPREME,EQ,        77.91,                  2866546.19,36809
,SUPREMEENG,BZ,         1.30,                   324052.89,239511
,SUPREMEIND,EQ,      3345.20,                860560174.20,256897
,SUPREMEINF,BZ,        94.45,                  7380497.48,78667
,SUPREMEPWR,SM,       194.30,                  7667050.00,39000
,SUPRIYA,EQ,       736.10,                125808506.00,171455
,SURAJEST,EQ,       249.15,                 43789163.40,173219
,SURAJLTD,EQ,       252.00,                   367805.55,1442
,SURAKSHA,EQ,       280.65,                  2918432.05,10374
,SURANASOL,EQ,        27.08,                   962352.83,35216
,SURANAT&P,EQ,        19.70,                   669259.89,33754
,SURANI,SM,        60.15,                  1463980.00,24200
,SURYALAXMI,EQ,        57.16,                    78203.61,1355
,SURYAROSNI,EQ,       262.90,                 83364094.45,313576
,SURYODAY,EQ,       135.16,                  9453385.44,69992
,SUTLEJTEX,EQ,        32.50,                   319735.17,9873
,SUVEN,EQ,       168.53,                 28682179.01,168801
,SUVIDHAA,EQ,         3.69,                   182807.97,49486
,SUYOG,EQ,       658.35,                 13795063.10,21039
,SUZLON,EQ,        51.94,               1582312763.76,30348315
,SVLL,EQ,       716.70,                   354005.30,499
,SVPGLOB,BE,         4.04,                   550409.52,134995
,SWANCORP,EQ,       474.80,               1100657184.05,2333449
,SWARAJ,SM,       251.80,                 14806950.00,58500
,SWARAJENG,EQ,      3631.40,                 23717732.50,6498
,SWASTIK,SM,        23.45,                   138240.00,6000
,SWELECTES,EQ,       614.15,                 12609597.45,20205
,SWIGGY,EQ,       398.95,               6110176449.00,15208618
,SWSOLAR,EQ,       204.57,                197945182.41,959884
,SYLVANPLY,SM,        63.00,                   252000.00,4000
,SYMPHONY,EQ,       860.25,                 26620760.35,30946
,SYNCOMF,EQ,        14.65,                 16640286.96,1133179
,SYNGENE,EQ,       646.50,                574493588.70,888872
,SYRMA,EQ,       717.45,                493594011.00,689141
,SYSTANGO,ST,       350.00,                  8084180.00,23600
,SYSTMTXC,EQ,       159.17,                  9888359.02,61337
,TAC,SM,       797.90,                 21789720.00,27400
,TAINWALCHM,EQ,       199.26,                  8391517.53,41067
,TAJGVK,EQ,       376.05,                 34507357.25,91469
,TAKE,BE,        35.12,                 54405889.17,1553436
,TALBROAUTO,EQ,       278.85,                 13553428.90,48135
,TANKUP,ST,       736.70,                   736700.00,1000
,TANLA,EQ,       551.50,                 97208243.10,174403
,TARACHAND,EQ,        74.32,                  5361555.60,70857
,TARAPUR,BE,        30.27,                   758457.98,24802
,TARC,EQ,       151.03,                 62000215.56,412080
,TARIL,EQ,       282.75,               2461885586.85,8544739
,TARMAT,EQ,        52.16,                   191027.56,3643
,TARSONS,EQ,       228.52,                 73559572.36,316647
,TASTYBITE,EQ,      8030.50,                  5050518.50,627
,TATACAP,EQ,       326.25,                428623814.00,1310814
,TATACHEM,EQ,       751.65,                151100640.20,200303
,TATACOMM,EQ,      1827.70,                221741264.10,121148
,TATAELXSI,EQ,      4968.50,                361295488.00,72380
,TATAGOLD,EQ,        12.89,                766444601.54,59358662
,TATAINVEST,EQ,       709.05,                208275394.35,293914
,TATATECH,EQ,       641.80,                432672498.90,671597
,TATSILV,EQ,        19.53,               1656361739.53,84896045
,TATVA,EQ,      1391.60,                 69751450.60,49662
,TAURIAN,ST,       205.50,                  4954080.00,24000
,TBI,SM,        84.25,                  3494130.00,41400
,TBOTEK,EQ,      1682.70,                105837216.90,62727
,TBZ,EQ,       159.54,                 19810190.71,123549
,TCHF30,NB,      1105.60,                    89505.60,81
,TCI,EQ,      1029.80,                 21092162.40,20478
,TCIEXP,EQ,       583.35,                  5694211.15,9822
,TCIFINANCE,EQ,        13.44,                  2900217.40,223930
,TCL,SM,       101.65,                  1348640.00,13600
,TCPLPACK,EQ,      2940.00,                 10702041.90,3590
,TDPOWERSYS,EQ,       716.80,                808387869.15,1135091
,TEAMGTY,EQ,       273.15,                   708316.05,2593
,TEAMLEASE,EQ,      1600.90,                 22683331.10,14187
,TECH,EQ,        40.99,                  4826387.58,117383
,TECHD,ST,       644.95,                  1549140.00,2400
,TECHERA,ST,       214.95,                  3968600.00,18400
,TECHLABS,SM,       306.25,                  2133418.75,7000
,TECHNOE,EQ,      1078.40,                161157064.70,148861
