INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,TIINDIA   ,24/02/2026,00002669.50,00002671.50,00002653.80,00002654.10,000000000017200,        4258540.00,             1600,              008,              008
FUTSTK    ,TITAGARH  ,30/12/2025,00000790.00,00000800.75,00000784.55,00000789.75,000000005472300,      688723827.50,           869275,             1199,             1072
FUTSTK    ,TITAN     ,30/12/2025,00003858.60,00003940.50,00003841.60,00003935.90,000000008646400,     7422679460.00,          1895775,            10833,             9227
FUTSTK    ,TITAN     ,27/01/2026,00003879.30,00003964.50,00003867.20,00003960.70,000000000781375,     1446743637.50,           367150,             2098,             1441
FUTSTK    ,TITAN     ,24/02/2026,00003915.00,00003984.00,00003915.00,00003979.90,000000000112525,      135143995.00,            34125,              195,              179
FUTSTK    ,TMPV      ,30/12/2025,00000347.25,00000349.90,00000344.80,00000346.35,000000083387200,     3033463480.00,          8748800,            10936,             8632
FUTSTK    ,TMPV      ,27/01/2026,00000349.00,00000351.95,00000347.00,00000348.30,000000011729600,      750138720.00,          2152800,             2691,             1547
FUTSTK    ,TMPV      ,24/02/2026,00000351.75,00000353.75,00000349.15,00000350.50,000000001372000,       71284760.00,           203200,              254,              243
FUTSTK    ,TORNTPHARM,30/12/2025,00003783.30,00003804.00,00003758.60,00003767.60,000000002441750,      881871125.00,           233500,              934,              791
FUTSTK    ,TORNTPHARM,27/01/2026,00003803.20,00003819.50,00003780.30,00003790.00,000000000024000,       35167250.00,             9250,              037,              037
FUTSTK    ,TORNTPOWER,30/12/2025,00001293.60,00001305.10,00001278.20,00001285.50,000000002599500,     1212993112.50,           939750,             2506,             1950
FUTSTK    ,TORNTPOWER,27/01/2026,00001304.90,00001312.40,00001287.00,00001293.30,000000000158950,      212317037.50,           163625,              385,              323
FUTSTK    ,TORNTPOWER,24/02/2026,00001289.00,00001289.00,00001283.10,00001283.10,000000000016575,        1093142.50,              850,              002,              002
FUTSTK    ,TRENT     ,30/12/2025,00004135.00,00004151.00,00004091.60,00004121.00,000000008197400,     2494198420.00,           605300,             6053,             5235
FUTSTK    ,TRENT     ,27/01/2026,00004158.50,00004175.00,00004120.00,00004144.30,000000000795000,      515678250.00,           124400,             1244,              892
FUTSTK    ,TRENT     ,24/02/2026,00004176.00,00004196.00,00004154.10,00004169.30,000000000109500,       33405460.00,             8000,              080,              079
FUTSTK    ,TVSMOTOR  ,30/12/2025,00003648.60,00003654.60,00003612.60,00003628.80,000000007387450,     1283326397.50,           353325,             2019,             1684
FUTSTK    ,TVSMOTOR  ,27/01/2026,00003654.00,00003669.10,00003631.00,00003643.40,000000000087850,       71512577.50,            19600,              112,              092
FUTSTK    ,TVSMOTOR  ,24/02/2026,00003677.10,00003677.10,00003646.70,00003658.80,000000000034825,        4488242.50,             1225,              007,              007
FUTSTK    ,ULTRACEMCO,30/12/2025,00011767.00,00011767.00,00011555.00,00011571.00,000000002712150,     2062083500.00,           177450,             3549,             3158
FUTSTK    ,ULTRACEMCO,27/01/2026,00011743.00,00011779.00,00011624.00,00011639.00,000000000188500,      628958500.00,            53850,             1077,             1003
FUTSTK    ,ULTRACEMCO,24/02/2026,00011795.00,00011813.00,00011709.00,00011710.00,000000000012200,        9406050.00,              800,              016,              016
FUTSTK    ,UNIONBANK ,30/12/2025,00000153.72,00000154.09,00000152.48,00000153.22,000000069277800,     1160453241.00,          7580025,             1713,             1513
FUTSTK    ,UNIONBANK ,27/01/2026,00000154.01,00000154.06,00000152.77,00000153.60,000000007004775,      242417828.25,          1579725,              357,              294
FUTSTK    ,UNIONBANK ,24/02/2026,00000154.00,00000154.25,00000153.40,00000154.07,000000000632775,        6134466.00,            39825,              009,              009
FUTSTK    ,UNITDSPR  ,30/12/2025,00001443.10,00001456.80,00001443.10,00001453.30,000000012394800,     1169880240.00,           806000,             2015,             1840
FUTSTK    ,UNITDSPR  ,27/01/2026,00001457.00,00001466.00,00001455.00,00001462.20,000000000200800,       81197840.00,            55600,              139,              133
FUTSTK    ,UNITDSPR  ,24/02/2026,00001464.70,00001464.70,00001463.50,00001463.50,000000000024000,        4684240.00,             3200,              008,              004
FUTSTK    ,UNOMINDA  ,30/12/2025,00001239.90,00001273.00,00001234.00,00001258.70,000000004287800,     3192937385.00,          2554750,             4645,             3877
FUTSTK    ,UNOMINDA  ,27/01/2026,00001244.50,00001279.20,00001241.50,00001266.40,000000000185900,      791324050.00,           630850,             1147,              897
FUTSTK    ,UNOMINDA  ,24/02/2026,00001251.30,00001280.00,00001251.30,00001270.50,000000000007150,        4885485.00,             3850,              007,              007
FUTSTK    ,UPL       ,30/12/2025,00000765.10,00000765.45,00000748.90,00000752.60,000000034312665,     2687961128.25,          3555520,             2624,             2258
FUTSTK    ,UPL       ,27/01/2026,00000771.00,00000771.00,00000754.00,00000756.75,000000000650400,      346579867.50,           455280,              336,              322
FUTSTK    ,UPL       ,24/02/2026,00000770.00,00000772.00,00000760.00,00000761.25,000000000081300,       47864020.00,            62330,              046,              038
FUTSTK    ,VBL       ,30/12/2025,00000479.35,00000487.00,00000475.15,00000478.95,000000044697175,     2906452997.50,          6020850,             5874,             5079
FUTSTK    ,VBL       ,27/01/2026,00000479.70,00000489.30,00000478.60,00000481.65,000000001690875,      281781787.50,           580500,              516,              499
FUTSTK    ,VBL       ,24/02/2026,00000481.20,00000491.05,00000481.20,00000486.20,000000000145125,        8798625.00,            18000,              016,              014
FUTSTK    ,VEDL      ,30/12/2025,00000551.30,00000574.80,00000545.80,00000570.85,000000109077500,    37596161905.00,         67019700,            58278,            40708
FUTSTK    ,VEDL      ,27/01/2026,00000559.00,00000577.00,00000548.75,00000573.30,000000004731100,     4442235065.00,          7884400,             6856,             5739
FUTSTK    ,VEDL      ,24/02/2026,00000556.10,00000577.00,00000549.80,00000574.95,000000000654350,      337535695.00,           595700,              518,              456
FUTSTK    ,VOLTAS    ,30/12/2025,00001380.00,00001399.00,00001369.60,00001391.60,000000010036125,     1942235587.50,          1399125,             3731,             3099
FUTSTK    ,VOLTAS    ,27/01/2026,00001362.90,00001385.50,00001355.20,00001377.70,000000001450500,      704856300.00,           513000,             1368,              936
FUTSTK    ,VOLTAS    ,24/02/2026,00001355.50,00001375.00,00001351.90,00001368.30,000000000060000,       30699600.00,            22500,              060,              053
FUTSTK    ,WIPRO     ,30/12/2025,00000262.51,00000262.64,00000259.41,00000259.80,000000112386000,     2382852240.00,          9150000,             3050,             2735
FUTSTK    ,WIPRO     ,27/01/2026,00000261.39,00000261.39,00000258.38,00000258.61,000000006003000,      657366060.00,          2535000,              845,              644
FUTSTK    ,WIPRO     ,24/02/2026,00000259.35,00000260.01,00000257.70,00000257.85,000000000993000,       34143720.00,           132000,              044,              044
FUTSTK    ,YESBANK   ,30/12/2025,00000021.85,00000021.85,00000021.39,00000021.54,000000990690500,     1493758191.00,         69290800,             2228,             1956
FUTSTK    ,YESBANK   ,27/01/2026,00000021.98,00000021.99,00000021.53,00000021.68,000000128909500,      629446895.00,         29047400,              934,              756
FUTSTK    ,YESBANK   ,24/02/2026,00000022.06,00000022.11,00000021.67,00000021.80,000000016016500,       84883096.00,          3887500,              125,              123
FUTSTK    ,ZYDUSLIFE ,30/12/2025,00000929.00,00000931.20,00000915.45,00000917.70,000000010513800,     1007165790.00,          1091700,             1213,              927
FUTSTK    ,ZYDUSLIFE ,27/01/2026,00000933.90,00000936.00,00000920.35,00000922.85,000000000661500,      169527780.00,           182700,              203,              162
FUTSTK    ,ZYDUSLIFE ,24/02/2026,00000939.40,00000939.40,00000925.05,00000927.20,000000000027900,        7550100.00,             8100,              009,              009
* - OPEN_INT as available in the trading system at the end of trading hours.                                                                                                                                                                                                                                                                                                                                                                                                                                        
